news,userID,timesShared
BuzzfeedNews119,BuzzfeedUser421,1
BuzzfeedNews133,BuzzfeedUser421,1
BuzzfeedNews26,BuzzfeedUser422,1
BuzzfeedNews53,BuzzfeedUser423,1
BuzzfeedNews38,BuzzfeedUser424,1
BuzzfeedNews122,BuzzfeedUser424,1
BuzzfeedNews56,BuzzfeedUser425,1
BuzzfeedNews86,BuzzfeedUser426,1
BuzzfeedNews56,BuzzfeedUser427,1
BuzzfeedNews135,BuzzfeedUser428,1
BuzzfeedNews138,BuzzfeedUser428,1
BuzzfeedNews144,BuzzfeedUser428,1
BuzzfeedNews12,BuzzfeedUser429,1
BuzzfeedNews53,BuzzfeedUser429,1
BuzzfeedNews119,BuzzfeedUser430,1
BuzzfeedNews118,BuzzfeedUser431,1
BuzzfeedNews120,BuzzfeedUser432,3
BuzzfeedNews2,BuzzfeedUser433,1
BuzzfeedNews103,BuzzfeedUser434,1
BuzzfeedNews125,BuzzfeedUser435,1
BuzzfeedNews116,BuzzfeedUser435,1
BuzzfeedNews179,BuzzfeedUser435,1
BuzzfeedNews70,BuzzfeedUser436,2
BuzzfeedNews97,BuzzfeedUser437,1
BuzzfeedNews2,BuzzfeedUser438,1
BuzzfeedNews80,BuzzfeedUser438,1
BuzzfeedNews37,BuzzfeedUser439,1
BuzzfeedNews56,BuzzfeedUser440,1
BuzzfeedNews131,BuzzfeedUser441,1
BuzzfeedNews118,BuzzfeedUser442,1
BuzzfeedNews79,BuzzfeedUser443,1
BuzzfeedNews120,BuzzfeedUser444,1
BuzzfeedNews26,BuzzfeedUser445,1
BuzzfeedNews150,BuzzfeedUser446,1
BuzzfeedNews103,BuzzfeedUser447,1
BuzzfeedNews40,BuzzfeedUser448,1
BuzzfeedNews86,BuzzfeedUser449,1
BuzzfeedNews150,BuzzfeedUser450,1
BuzzfeedNews125,BuzzfeedUser451,2
BuzzfeedNews135,BuzzfeedUser451,1
BuzzfeedNews91,BuzzfeedUser452,1
BuzzfeedNews119,BuzzfeedUser453,1
BuzzfeedNews135,BuzzfeedUser454,1
BuzzfeedNews8,BuzzfeedUser455,1
BuzzfeedNews138,BuzzfeedUser456,1
BuzzfeedNews139,BuzzfeedUser456,1
BuzzfeedNews120,BuzzfeedUser457,1
BuzzfeedNews5,BuzzfeedUser458,1
BuzzfeedNews79,BuzzfeedUser459,1
BuzzfeedNews150,BuzzfeedUser460,1
BuzzfeedNews180,BuzzfeedUser461,1
BuzzfeedNews96,BuzzfeedUser461,1
BuzzfeedNews119,BuzzfeedUser461,1
BuzzfeedNews124,BuzzfeedUser461,1
BuzzfeedNews26,BuzzfeedUser462,1
BuzzfeedNews41,BuzzfeedUser463,1
BuzzfeedNews106,BuzzfeedUser464,1
BuzzfeedNews37,BuzzfeedUser465,1
BuzzfeedNews101,BuzzfeedUser466,1
BuzzfeedNews135,BuzzfeedUser466,1
BuzzfeedNews9,BuzzfeedUser467,1
BuzzfeedNews135,BuzzfeedUser468,1
BuzzfeedNews179,BuzzfeedUser469,1
BuzzfeedNews40,BuzzfeedUser470,1
BuzzfeedNews9,BuzzfeedUser471,1
BuzzfeedNews39,BuzzfeedUser471,1
BuzzfeedNews71,BuzzfeedUser472,1
BuzzfeedNews133,BuzzfeedUser473,1
BuzzfeedNews21,BuzzfeedUser474,1
BuzzfeedNews112,BuzzfeedUser474,1
BuzzfeedNews56,BuzzfeedUser475,1
BuzzfeedNews133,BuzzfeedUser476,1
BuzzfeedNews26,BuzzfeedUser477,1
BuzzfeedNews37,BuzzfeedUser478,1
BuzzfeedNews26,BuzzfeedUser479,2
BuzzfeedNews40,BuzzfeedUser480,1
BuzzfeedNews70,BuzzfeedUser481,1
BuzzfeedNews40,BuzzfeedUser482,1
BuzzfeedNews40,BuzzfeedUser483,2
BuzzfeedNews26,BuzzfeedUser484,1
BuzzfeedNews118,BuzzfeedUser485,1
BuzzfeedNews148,BuzzfeedUser485,1
BuzzfeedNews40,BuzzfeedUser486,1
BuzzfeedNews61,BuzzfeedUser486,1
BuzzfeedNews135,BuzzfeedUser487,2
BuzzfeedNews26,BuzzfeedUser488,1
BuzzfeedNews146,BuzzfeedUser489,1
BuzzfeedNews131,BuzzfeedUser490,1
BuzzfeedNews57,BuzzfeedUser491,1
BuzzfeedNews86,BuzzfeedUser491,1
BuzzfeedNews135,BuzzfeedUser492,1
BuzzfeedNews133,BuzzfeedUser493,1
BuzzfeedNews135,BuzzfeedUser493,2
BuzzfeedNews167,BuzzfeedUser493,1
BuzzfeedNews166,BuzzfeedUser494,1
BuzzfeedNews179,BuzzfeedUser494,1
BuzzfeedNews56,BuzzfeedUser495,1
BuzzfeedNews91,BuzzfeedUser496,1
BuzzfeedNews151,BuzzfeedUser497,1
BuzzfeedNews179,BuzzfeedUser498,1
BuzzfeedNews86,BuzzfeedUser499,1
BuzzfeedNews146,BuzzfeedUser499,1
BuzzfeedNews26,BuzzfeedUser500,1
BuzzfeedNews70,BuzzfeedUser501,2
BuzzfeedNews166,BuzzfeedUser502,1
BuzzfeedNews150,BuzzfeedUser503,1
BuzzfeedNews86,BuzzfeedUser504,1
BuzzfeedNews146,BuzzfeedUser504,1
BuzzfeedNews151,BuzzfeedUser504,1
BuzzfeedNews8,BuzzfeedUser505,1
BuzzfeedNews70,BuzzfeedUser506,1
BuzzfeedNews65,BuzzfeedUser507,1
BuzzfeedNews5,BuzzfeedUser508,1
BuzzfeedNews86,BuzzfeedUser509,1
BuzzfeedNews103,BuzzfeedUser510,1
BuzzfeedNews150,BuzzfeedUser511,1
BuzzfeedNews146,BuzzfeedUser512,1
BuzzfeedNews146,BuzzfeedUser513,1
BuzzfeedNews118,BuzzfeedUser514,1
BuzzfeedNews150,BuzzfeedUser514,1
BuzzfeedNews165,BuzzfeedUser514,1
BuzzfeedNews39,BuzzfeedUser515,1
BuzzfeedNews70,BuzzfeedUser516,1
BuzzfeedNews170,BuzzfeedUser517,1
BuzzfeedNews101,BuzzfeedUser518,1
BuzzfeedNews36,BuzzfeedUser519,1
BuzzfeedNews166,BuzzfeedUser520,1
BuzzfeedNews37,BuzzfeedUser521,1
BuzzfeedNews2,BuzzfeedUser522,1
BuzzfeedNews14,BuzzfeedUser522,1
BuzzfeedNews36,BuzzfeedUser522,1
BuzzfeedNews37,BuzzfeedUser522,1
BuzzfeedNews75,BuzzfeedUser522,1
BuzzfeedNews45,BuzzfeedUser523,1
BuzzfeedNews89,BuzzfeedUser523,1
BuzzfeedNews37,BuzzfeedUser523,2
BuzzfeedNews63,BuzzfeedUser523,1
BuzzfeedNews26,BuzzfeedUser524,1
BuzzfeedNews79,BuzzfeedUser525,1
BuzzfeedNews135,BuzzfeedUser526,1
BuzzfeedNews133,BuzzfeedUser527,1
BuzzfeedNews121,BuzzfeedUser528,1
BuzzfeedNews37,BuzzfeedUser529,1
BuzzfeedNews26,BuzzfeedUser530,4
BuzzfeedNews180,BuzzfeedUser531,1
BuzzfeedNews12,BuzzfeedUser532,1
BuzzfeedNews23,BuzzfeedUser532,1
BuzzfeedNews45,BuzzfeedUser532,1
BuzzfeedNews67,BuzzfeedUser532,1
BuzzfeedNews89,BuzzfeedUser532,1
BuzzfeedNews9,BuzzfeedUser532,1
BuzzfeedNews28,BuzzfeedUser532,1
BuzzfeedNews37,BuzzfeedUser532,2
BuzzfeedNews46,BuzzfeedUser532,1
BuzzfeedNews47,BuzzfeedUser532,1
BuzzfeedNews53,BuzzfeedUser532,1
BuzzfeedNews63,BuzzfeedUser532,1
BuzzfeedNews71,BuzzfeedUser532,1
BuzzfeedNews79,BuzzfeedUser532,1
BuzzfeedNews84,BuzzfeedUser532,1
BuzzfeedNews85,BuzzfeedUser532,1
BuzzfeedNews146,BuzzfeedUser533,1
BuzzfeedNews9,BuzzfeedUser534,1
BuzzfeedNews56,BuzzfeedUser535,1
BuzzfeedNews103,BuzzfeedUser536,1
BuzzfeedNews70,BuzzfeedUser537,1
BuzzfeedNews131,BuzzfeedUser538,1
BuzzfeedNews61,BuzzfeedUser539,1
BuzzfeedNews118,BuzzfeedUser539,1
BuzzfeedNews106,BuzzfeedUser540,1
BuzzfeedNews138,BuzzfeedUser541,1
BuzzfeedNews135,BuzzfeedUser542,1
BuzzfeedNews37,BuzzfeedUser543,1
BuzzfeedNews40,BuzzfeedUser544,1
BuzzfeedNews125,BuzzfeedUser545,2
BuzzfeedNews143,BuzzfeedUser545,1
BuzzfeedNews144,BuzzfeedUser545,1
BuzzfeedNews166,BuzzfeedUser545,1
BuzzfeedNews179,BuzzfeedUser546,1
BuzzfeedNews86,BuzzfeedUser547,1
BuzzfeedNews23,BuzzfeedUser548,1
BuzzfeedNews45,BuzzfeedUser548,1
BuzzfeedNews67,BuzzfeedUser548,1
BuzzfeedNews7,BuzzfeedUser548,1
BuzzfeedNews26,BuzzfeedUser548,1
BuzzfeedNews39,BuzzfeedUser548,1
BuzzfeedNews41,BuzzfeedUser548,1
BuzzfeedNews46,BuzzfeedUser548,1
BuzzfeedNews63,BuzzfeedUser548,1
BuzzfeedNews85,BuzzfeedUser548,1
BuzzfeedNews166,BuzzfeedUser548,1
BuzzfeedNews172,BuzzfeedUser548,1
BuzzfeedNews179,BuzzfeedUser548,1
BuzzfeedNews181,BuzzfeedUser548,1
BuzzfeedNews103,BuzzfeedUser549,1
BuzzfeedNews181,BuzzfeedUser549,1
BuzzfeedNews91,BuzzfeedUser550,1
BuzzfeedNews5,BuzzfeedUser551,1
BuzzfeedNews61,BuzzfeedUser551,1
BuzzfeedNews70,BuzzfeedUser552,1
BuzzfeedNews120,BuzzfeedUser553,1
BuzzfeedNews146,BuzzfeedUser554,1
BuzzfeedNews10,BuzzfeedUser555,1
BuzzfeedNews125,BuzzfeedUser556,1
BuzzfeedNews116,BuzzfeedUser556,1
BuzzfeedNews103,BuzzfeedUser557,2
BuzzfeedNews36,BuzzfeedUser558,1
BuzzfeedNews150,BuzzfeedUser558,1
BuzzfeedNews151,BuzzfeedUser558,1
BuzzfeedNews150,BuzzfeedUser559,1
BuzzfeedNews121,BuzzfeedUser560,1
BuzzfeedNews135,BuzzfeedUser561,1
BuzzfeedNews90,BuzzfeedUser562,1
BuzzfeedNews63,BuzzfeedUser563,1
BuzzfeedNews170,BuzzfeedUser564,1
BuzzfeedNews179,BuzzfeedUser565,1
BuzzfeedNews150,BuzzfeedUser566,1
BuzzfeedNews70,BuzzfeedUser567,1
BuzzfeedNews158,BuzzfeedUser568,1
BuzzfeedNews93,BuzzfeedUser568,1
BuzzfeedNews98,BuzzfeedUser568,1
BuzzfeedNews135,BuzzfeedUser568,1
BuzzfeedNews166,BuzzfeedUser568,1
BuzzfeedNews179,BuzzfeedUser568,2
BuzzfeedNews103,BuzzfeedUser569,1
BuzzfeedNews75,BuzzfeedUser570,1
BuzzfeedNews26,BuzzfeedUser571,1
BuzzfeedNews91,BuzzfeedUser572,1
BuzzfeedNews26,BuzzfeedUser573,1
BuzzfeedNews26,BuzzfeedUser574,1
BuzzfeedNews52,BuzzfeedUser575,1
BuzzfeedNews103,BuzzfeedUser576,1
BuzzfeedNews179,BuzzfeedUser577,2
BuzzfeedNews2,BuzzfeedUser578,1
BuzzfeedNews79,BuzzfeedUser579,1
BuzzfeedNews150,BuzzfeedUser580,1
BuzzfeedNews120,BuzzfeedUser581,2
BuzzfeedNews133,BuzzfeedUser581,1
BuzzfeedNews137,BuzzfeedUser581,1
BuzzfeedNews88,BuzzfeedUser582,1
BuzzfeedNews70,BuzzfeedUser583,1
BuzzfeedNews135,BuzzfeedUser583,7
BuzzfeedNews179,BuzzfeedUser583,2
BuzzfeedNews118,BuzzfeedUser584,1
BuzzfeedNews26,BuzzfeedUser585,2
BuzzfeedNews37,BuzzfeedUser585,1
BuzzfeedNews88,BuzzfeedUser585,1
BuzzfeedNews157,BuzzfeedUser585,1
BuzzfeedNews91,BuzzfeedUser586,1
BuzzfeedNews45,BuzzfeedUser587,1
BuzzfeedNews67,BuzzfeedUser587,1
BuzzfeedNews37,BuzzfeedUser587,1
BuzzfeedNews47,BuzzfeedUser587,1
BuzzfeedNews69,BuzzfeedUser587,1
BuzzfeedNews85,BuzzfeedUser587,1
BuzzfeedNews166,BuzzfeedUser588,1
BuzzfeedNews91,BuzzfeedUser589,1
BuzzfeedNews91,BuzzfeedUser590,1
BuzzfeedNews118,BuzzfeedUser591,1
BuzzfeedNews170,BuzzfeedUser592,1
BuzzfeedNews81,BuzzfeedUser593,1
BuzzfeedNews45,BuzzfeedUser594,1
BuzzfeedNews39,BuzzfeedUser594,1
BuzzfeedNews115,BuzzfeedUser595,1
BuzzfeedNews120,BuzzfeedUser596,1
BuzzfeedNews70,BuzzfeedUser597,1
BuzzfeedNews146,BuzzfeedUser597,1
BuzzfeedNews92,BuzzfeedUser598,1
BuzzfeedNews130,BuzzfeedUser598,1
BuzzfeedNews148,BuzzfeedUser598,1
BuzzfeedNews70,BuzzfeedUser599,1
BuzzfeedNews56,BuzzfeedUser600,1
BuzzfeedNews2,BuzzfeedUser600,1
BuzzfeedNews7,BuzzfeedUser600,1
BuzzfeedNews14,BuzzfeedUser600,1
BuzzfeedNews36,BuzzfeedUser600,1
BuzzfeedNews37,BuzzfeedUser600,1
BuzzfeedNews75,BuzzfeedUser600,1
BuzzfeedNews81,BuzzfeedUser600,1
BuzzfeedNews101,BuzzfeedUser601,1
BuzzfeedNews86,BuzzfeedUser602,1
BuzzfeedNews166,BuzzfeedUser603,1
BuzzfeedNews121,BuzzfeedUser604,1
BuzzfeedNews40,BuzzfeedUser605,1
BuzzfeedNews103,BuzzfeedUser606,1
BuzzfeedNews152,BuzzfeedUser607,1
BuzzfeedNews133,BuzzfeedUser608,1
BuzzfeedNews103,BuzzfeedUser609,1
BuzzfeedNews150,BuzzfeedUser610,1
BuzzfeedNews133,BuzzfeedUser611,1
BuzzfeedNews40,BuzzfeedUser612,1
BuzzfeedNews53,BuzzfeedUser612,1
BuzzfeedNews61,BuzzfeedUser612,1
BuzzfeedNews63,BuzzfeedUser612,1
BuzzfeedNews71,BuzzfeedUser612,1
BuzzfeedNews103,BuzzfeedUser613,1
BuzzfeedNews102,BuzzfeedUser614,1
BuzzfeedNews135,BuzzfeedUser615,1
BuzzfeedNews16,BuzzfeedUser616,1
BuzzfeedNews40,BuzzfeedUser616,1
BuzzfeedNews61,BuzzfeedUser616,1
BuzzfeedNews86,BuzzfeedUser617,1
BuzzfeedNews86,BuzzfeedUser618,1
BuzzfeedNews135,BuzzfeedUser619,1
BuzzfeedNews40,BuzzfeedUser620,1
BuzzfeedNews170,BuzzfeedUser621,1
BuzzfeedNews2,BuzzfeedUser622,1
BuzzfeedNews133,BuzzfeedUser623,1
BuzzfeedNews26,BuzzfeedUser624,1
BuzzfeedNews52,BuzzfeedUser625,1
BuzzfeedNews158,BuzzfeedUser626,1
BuzzfeedNews98,BuzzfeedUser626,1
BuzzfeedNews101,BuzzfeedUser626,1
BuzzfeedNews37,BuzzfeedUser627,1
BuzzfeedNews91,BuzzfeedUser628,1
BuzzfeedNews70,BuzzfeedUser629,1
BuzzfeedNews61,BuzzfeedUser630,1
BuzzfeedNews56,BuzzfeedUser631,1
BuzzfeedNews102,BuzzfeedUser631,1
BuzzfeedNews115,BuzzfeedUser631,1
BuzzfeedNews179,BuzzfeedUser631,2
BuzzfeedNews40,BuzzfeedUser632,1
BuzzfeedNews103,BuzzfeedUser633,1
BuzzfeedNews26,BuzzfeedUser634,1
BuzzfeedNews40,BuzzfeedUser635,2
BuzzfeedNews138,BuzzfeedUser636,1
BuzzfeedNews75,BuzzfeedUser637,1
BuzzfeedNews70,BuzzfeedUser638,1
BuzzfeedNews146,BuzzfeedUser639,1
BuzzfeedNews150,BuzzfeedUser639,1
BuzzfeedNews26,BuzzfeedUser640,1
BuzzfeedNews37,BuzzfeedUser640,2
BuzzfeedNews86,BuzzfeedUser640,1
BuzzfeedNews88,BuzzfeedUser640,1
BuzzfeedNews91,BuzzfeedUser640,1
BuzzfeedNews118,BuzzfeedUser641,1
BuzzfeedNews160,BuzzfeedUser642,1
BuzzfeedNews165,BuzzfeedUser643,1
BuzzfeedNews39,BuzzfeedUser644,1
BuzzfeedNews150,BuzzfeedUser645,1
BuzzfeedNews108,BuzzfeedUser646,2
BuzzfeedNews120,BuzzfeedUser647,1
BuzzfeedNews2,BuzzfeedUser648,1
BuzzfeedNews37,BuzzfeedUser649,1
BuzzfeedNews40,BuzzfeedUser650,2
BuzzfeedNews65,BuzzfeedUser651,1
BuzzfeedNews74,BuzzfeedUser652,1
BuzzfeedNews70,BuzzfeedUser653,1
BuzzfeedNews146,BuzzfeedUser654,1
BuzzfeedNews70,BuzzfeedUser655,1
BuzzfeedNews135,BuzzfeedUser656,1
BuzzfeedNews137,BuzzfeedUser656,1
BuzzfeedNews160,BuzzfeedUser656,1
BuzzfeedNews179,BuzzfeedUser656,1
BuzzfeedNews2,BuzzfeedUser657,1
BuzzfeedNews47,BuzzfeedUser657,1
BuzzfeedNews79,BuzzfeedUser657,1
BuzzfeedNews88,BuzzfeedUser658,1
BuzzfeedNews91,BuzzfeedUser659,1
BuzzfeedNews26,BuzzfeedUser660,1
BuzzfeedNews40,BuzzfeedUser660,1
BuzzfeedNews15,BuzzfeedUser661,1
BuzzfeedNews50,BuzzfeedUser661,1
BuzzfeedNews145,BuzzfeedUser661,1
BuzzfeedNews149,BuzzfeedUser661,1
BuzzfeedNews150,BuzzfeedUser661,1
BuzzfeedNews152,BuzzfeedUser661,1
BuzzfeedNews39,BuzzfeedUser662,1
BuzzfeedNews131,BuzzfeedUser663,1
BuzzfeedNews166,BuzzfeedUser663,1
BuzzfeedNews125,BuzzfeedUser664,1
BuzzfeedNews120,BuzzfeedUser664,1
BuzzfeedNews52,BuzzfeedUser665,1
BuzzfeedNews103,BuzzfeedUser666,1
BuzzfeedNews26,BuzzfeedUser667,1
BuzzfeedNews167,BuzzfeedUser668,1
BuzzfeedNews26,BuzzfeedUser669,1
BuzzfeedNews135,BuzzfeedUser670,1
BuzzfeedNews166,BuzzfeedUser670,1
BuzzfeedNews179,BuzzfeedUser670,1
BuzzfeedNews56,BuzzfeedUser671,1
BuzzfeedNews70,BuzzfeedUser672,1
BuzzfeedNews103,BuzzfeedUser673,1
BuzzfeedNews13,BuzzfeedUser674,1
BuzzfeedNews135,BuzzfeedUser675,1
BuzzfeedNews138,BuzzfeedUser676,1
BuzzfeedNews26,BuzzfeedUser677,1
BuzzfeedNews37,BuzzfeedUser678,1
BuzzfeedNews16,BuzzfeedUser679,1
BuzzfeedNews40,BuzzfeedUser679,1
BuzzfeedNews61,BuzzfeedUser679,1
BuzzfeedNews79,BuzzfeedUser679,1
BuzzfeedNews179,BuzzfeedUser680,1
BuzzfeedNews181,BuzzfeedUser681,1
BuzzfeedNews86,BuzzfeedUser682,1
BuzzfeedNews40,BuzzfeedUser683,1
BuzzfeedNews70,BuzzfeedUser683,1
BuzzfeedNews75,BuzzfeedUser683,1
BuzzfeedNews23,BuzzfeedUser684,1
BuzzfeedNews45,BuzzfeedUser684,1
BuzzfeedNews67,BuzzfeedUser684,1
BuzzfeedNews89,BuzzfeedUser684,1
BuzzfeedNews28,BuzzfeedUser684,1
BuzzfeedNews109,BuzzfeedUser685,1
BuzzfeedNews56,BuzzfeedUser686,1
BuzzfeedNews26,BuzzfeedUser687,1
BuzzfeedNews133,BuzzfeedUser688,1
BuzzfeedNews40,BuzzfeedUser689,2
BuzzfeedNews61,BuzzfeedUser689,2
BuzzfeedNews135,BuzzfeedUser690,1
BuzzfeedNews181,BuzzfeedUser690,1
BuzzfeedNews38,BuzzfeedUser691,3
BuzzfeedNews103,BuzzfeedUser691,1
BuzzfeedNews108,BuzzfeedUser691,1
BuzzfeedNews135,BuzzfeedUser691,2
BuzzfeedNews86,BuzzfeedUser692,2
BuzzfeedNews56,BuzzfeedUser693,1
BuzzfeedNews138,BuzzfeedUser694,1
BuzzfeedNews10,BuzzfeedUser695,1
BuzzfeedNews133,BuzzfeedUser696,1
BuzzfeedNews133,BuzzfeedUser697,1
BuzzfeedNews138,BuzzfeedUser698,1
BuzzfeedNews179,BuzzfeedUser699,2
BuzzfeedNews120,BuzzfeedUser700,1
BuzzfeedNews166,BuzzfeedUser701,1
BuzzfeedNews179,BuzzfeedUser701,1
BuzzfeedNews181,BuzzfeedUser701,1
BuzzfeedNews125,BuzzfeedUser702,1
BuzzfeedNews70,BuzzfeedUser703,1
BuzzfeedNews150,BuzzfeedUser704,1
BuzzfeedNews150,BuzzfeedUser705,1
BuzzfeedNews86,BuzzfeedUser706,1
BuzzfeedNews41,BuzzfeedUser707,2
BuzzfeedNews138,BuzzfeedUser708,1
BuzzfeedNews5,BuzzfeedUser709,1
BuzzfeedNews37,BuzzfeedUser709,1
BuzzfeedNews138,BuzzfeedUser710,1
BuzzfeedNews135,BuzzfeedUser711,1
BuzzfeedNews9,BuzzfeedUser712,1
BuzzfeedNews15,BuzzfeedUser713,1
BuzzfeedNews52,BuzzfeedUser714,1
BuzzfeedNews179,BuzzfeedUser715,1
BuzzfeedNews26,BuzzfeedUser716,2
BuzzfeedNews40,BuzzfeedUser717,1
BuzzfeedNews103,BuzzfeedUser718,1
BuzzfeedNews131,BuzzfeedUser718,1
BuzzfeedNews26,BuzzfeedUser719,1
BuzzfeedNews53,BuzzfeedUser720,1
BuzzfeedNews61,BuzzfeedUser721,1
BuzzfeedNews166,BuzzfeedUser722,1
BuzzfeedNews2,BuzzfeedUser723,1
BuzzfeedNews135,BuzzfeedUser724,1
BuzzfeedNews125,BuzzfeedUser725,1
BuzzfeedNews97,BuzzfeedUser725,1
BuzzfeedNews133,BuzzfeedUser725,1
BuzzfeedNews103,BuzzfeedUser726,1
BuzzfeedNews146,BuzzfeedUser727,1
BuzzfeedNews179,BuzzfeedUser728,1
BuzzfeedNews166,BuzzfeedUser729,1
BuzzfeedNews91,BuzzfeedUser730,1
BuzzfeedNews135,BuzzfeedUser731,1
BuzzfeedNews150,BuzzfeedUser732,1
BuzzfeedNews97,BuzzfeedUser733,1
BuzzfeedNews26,BuzzfeedUser734,1
BuzzfeedNews12,BuzzfeedUser735,1
BuzzfeedNews146,BuzzfeedUser736,1
BuzzfeedNews40,BuzzfeedUser737,1
BuzzfeedNews53,BuzzfeedUser737,1
BuzzfeedNews61,BuzzfeedUser737,1
BuzzfeedNews63,BuzzfeedUser737,1
BuzzfeedNews71,BuzzfeedUser737,1
BuzzfeedNews101,BuzzfeedUser738,1
BuzzfeedNews40,BuzzfeedUser739,1
BuzzfeedNews150,BuzzfeedUser740,1
BuzzfeedNews70,BuzzfeedUser741,1
BuzzfeedNews135,BuzzfeedUser742,1
BuzzfeedNews179,BuzzfeedUser742,1
BuzzfeedNews76,BuzzfeedUser743,1
BuzzfeedNews166,BuzzfeedUser744,1
BuzzfeedNews26,BuzzfeedUser745,1
BuzzfeedNews26,BuzzfeedUser746,1
BuzzfeedNews56,BuzzfeedUser747,1
BuzzfeedNews2,BuzzfeedUser748,1
BuzzfeedNews7,BuzzfeedUser748,1
BuzzfeedNews14,BuzzfeedUser748,1
BuzzfeedNews36,BuzzfeedUser748,1
BuzzfeedNews37,BuzzfeedUser748,1
BuzzfeedNews41,BuzzfeedUser748,1
BuzzfeedNews70,BuzzfeedUser748,1
BuzzfeedNews150,BuzzfeedUser749,1
BuzzfeedNews179,BuzzfeedUser750,1
BuzzfeedNews103,BuzzfeedUser751,1
BuzzfeedNews108,BuzzfeedUser752,1
BuzzfeedNews32,BuzzfeedUser753,1
BuzzfeedNews181,BuzzfeedUser754,1
BuzzfeedNews118,BuzzfeedUser755,1
BuzzfeedNews138,BuzzfeedUser756,1
BuzzfeedNews105,BuzzfeedUser757,1
BuzzfeedNews166,BuzzfeedUser758,1
BuzzfeedNews167,BuzzfeedUser759,1
BuzzfeedNews86,BuzzfeedUser760,1
BuzzfeedNews120,BuzzfeedUser761,1
BuzzfeedNews103,BuzzfeedUser762,1
BuzzfeedNews125,BuzzfeedUser762,1
BuzzfeedNews61,BuzzfeedUser763,1
BuzzfeedNews103,BuzzfeedUser764,1
BuzzfeedNews135,BuzzfeedUser765,1
BuzzfeedNews107,BuzzfeedUser766,1
BuzzfeedNews118,BuzzfeedUser767,1
BuzzfeedNews86,BuzzfeedUser768,1
BuzzfeedNews150,BuzzfeedUser769,1
BuzzfeedNews172,BuzzfeedUser770,1
BuzzfeedNews2,BuzzfeedUser771,1
BuzzfeedNews7,BuzzfeedUser771,1
BuzzfeedNews14,BuzzfeedUser771,2
BuzzfeedNews36,BuzzfeedUser771,1
BuzzfeedNews37,BuzzfeedUser771,1
BuzzfeedNews125,BuzzfeedUser772,1
BuzzfeedNews118,BuzzfeedUser772,1
BuzzfeedNews150,BuzzfeedUser773,1
BuzzfeedNews125,BuzzfeedUser774,1
BuzzfeedNews138,BuzzfeedUser775,1
BuzzfeedNews118,BuzzfeedUser776,1
BuzzfeedNews150,BuzzfeedUser777,1
BuzzfeedNews26,BuzzfeedUser778,1
BuzzfeedNews103,BuzzfeedUser779,1
BuzzfeedNews116,BuzzfeedUser780,1
BuzzfeedNews86,BuzzfeedUser781,1
BuzzfeedNews88,BuzzfeedUser782,1
BuzzfeedNews91,BuzzfeedUser782,1
BuzzfeedNews70,BuzzfeedUser783,1
BuzzfeedNews103,BuzzfeedUser784,1
BuzzfeedNews179,BuzzfeedUser784,1
BuzzfeedNews61,BuzzfeedUser785,1
BuzzfeedNews118,BuzzfeedUser786,1
BuzzfeedNews40,BuzzfeedUser787,1
BuzzfeedNews86,BuzzfeedUser788,2
BuzzfeedNews170,BuzzfeedUser789,1
BuzzfeedNews26,BuzzfeedUser790,1
BuzzfeedNews16,BuzzfeedUser791,1
BuzzfeedNews41,BuzzfeedUser791,1
BuzzfeedNews102,BuzzfeedUser792,1
BuzzfeedNews8,BuzzfeedUser793,1
BuzzfeedNews53,BuzzfeedUser794,1
BuzzfeedNews52,BuzzfeedUser795,1
BuzzfeedNews75,BuzzfeedUser795,1
BuzzfeedNews15,BuzzfeedUser796,1
BuzzfeedNews95,BuzzfeedUser796,1
BuzzfeedNews130,BuzzfeedUser796,1
BuzzfeedNews146,BuzzfeedUser796,1
BuzzfeedNews152,BuzzfeedUser796,1
BuzzfeedNews86,BuzzfeedUser797,1
BuzzfeedNews56,BuzzfeedUser798,1
BuzzfeedNews40,BuzzfeedUser799,1
BuzzfeedNews52,BuzzfeedUser800,1
BuzzfeedNews179,BuzzfeedUser801,1
BuzzfeedNews56,BuzzfeedUser802,1
BuzzfeedNews10,BuzzfeedUser802,1
BuzzfeedNews11,BuzzfeedUser802,1
BuzzfeedNews13,BuzzfeedUser802,1
BuzzfeedNews18,BuzzfeedUser802,1
BuzzfeedNews22,BuzzfeedUser802,1
BuzzfeedNews24,BuzzfeedUser802,1
BuzzfeedNews31,BuzzfeedUser802,2
BuzzfeedNews44,BuzzfeedUser802,1
BuzzfeedNews51,BuzzfeedUser802,1
BuzzfeedNews55,BuzzfeedUser802,1
BuzzfeedNews76,BuzzfeedUser802,1
BuzzfeedNews86,BuzzfeedUser802,1
BuzzfeedNews88,BuzzfeedUser802,1
BuzzfeedNews91,BuzzfeedUser802,1
BuzzfeedNews135,BuzzfeedUser802,1
BuzzfeedNews135,BuzzfeedUser803,1
BuzzfeedNews121,BuzzfeedUser804,1
BuzzfeedNews54,BuzzfeedUser805,1
BuzzfeedNews179,BuzzfeedUser806,1
BuzzfeedNews150,BuzzfeedUser807,1
BuzzfeedNews26,BuzzfeedUser808,1
BuzzfeedNews135,BuzzfeedUser809,1
BuzzfeedNews56,BuzzfeedUser810,1
BuzzfeedNews125,BuzzfeedUser811,1
BuzzfeedNews127,BuzzfeedUser812,1
