rva,AtomName,Type,Credibility,lastValue,convergencePoint
https://nobias-project.eu/RandomVariableAtom/RVA9431,USERCREDLAT(398),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9425,USERCREDLAT(395),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9428,USERCREDLAT(392),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9427,USERCREDLAT(393),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9563,USERCREDLAT(401),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9562,USERCREDLAT(402),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9564,USERCREDLAT(400),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9565,USERCREDLAT(409),User,NotCredible,0.119,29
https://nobias-project.eu/RandomVariableAtom/RVA9567,USERCREDLAT(407),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA9571,USERCREDLAT(404),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9585,USERCREDLAT(410),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA9584,USERCREDLAT(411),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9307,USERCREDLAT(365),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA9583,USERCREDLAT(412),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9588,USERCREDLAT(417),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9581,USERCREDLAT(414),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA9587,USERCREDLAT(418),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9605,USERCREDLAT(421),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9602,USERCREDLAT(424),User,NotCredible,0.078,30
https://nobias-project.eu/RandomVariableAtom/RVA9430,USERCREDLAT(390),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9609,USERCREDLAT(428),User,NotCredible,0.025,34
https://nobias-project.eu/RandomVariableAtom/RVA9607,USERCREDLAT(429),User,Credible,0.992,31
https://nobias-project.eu/RandomVariableAtom/RVA9633,USERCREDLAT(434),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9636,USERCREDLAT(430),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9632,USERCREDLAT(435),User,NotCredible,0.097,34
https://nobias-project.eu/RandomVariableAtom/RVA9641,USERCREDLAT(437),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9655,USERCREDLAT(442),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9651,USERCREDLAT(446),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9656,USERCREDLAT(441),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9650,USERCREDLAT(447),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9653,USERCREDLAT(444),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9680,USERCREDLAT(450),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9688,USERCREDLAT(451),User,NotCredible,0.031,31
https://nobias-project.eu/RandomVariableAtom/RVA9686,USERCREDLAT(453),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9635,USERCREDLAT(431),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9682,USERCREDLAT(457),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9683,USERCREDLAT(456),User,NotCredible,0.038,34
https://nobias-project.eu/RandomVariableAtom/RVA9685,USERCREDLAT(454),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9681,USERCREDLAT(458),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA9710,USERCREDLAT(461),User,NotCredible,0.037,21
https://nobias-project.eu/RandomVariableAtom/RVA9715,USERCREDLAT(466),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA9717,USERCREDLAT(464),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9718,USERCREDLAT(463),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA9639,USERCREDLAT(438),User,Credible,0.974,31
https://nobias-project.eu/RandomVariableAtom/RVA9713,USERCREDLAT(468),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12651,USERCREDLAT(473),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12647,USERCREDLAT(476),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9712,USERCREDLAT(469),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA9711,USERCREDLAT(460),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12686,USERCREDLAT(489),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12688,USERCREDLAT(487),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12722,USERCREDLAT(490),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12720,USERCREDLAT(492),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12641,USERCREDLAT(472),User,Credible,0.991,34
https://nobias-project.eu/RandomVariableAtom/RVA12719,USERCREDLAT(493),User,NotCredible,0.021,30
https://nobias-project.eu/RandomVariableAtom/RVA12649,USERCREDLAT(474),User,Credible,0.561,32
https://nobias-project.eu/RandomVariableAtom/RVA12718,USERCREDLAT(494),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA12724,USERCREDLAT(498),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA12723,USERCREDLAT(499),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA12725,USERCREDLAT(497),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12858,USERCREDLAT(504),User,NotCredible,0.321,9
https://nobias-project.eu/RandomVariableAtom/RVA12860,USERCREDLAT(503),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12690,USERCREDLAT(485),User,NotCredible,0.11,27
https://nobias-project.eu/RandomVariableAtom/RVA12850,USERCREDLAT(502),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12873,USERCREDLAT(510),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12870,USERCREDLAT(513),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA12879,USERCREDLAT(514),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA12872,USERCREDLAT(511),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12854,USERCREDLAT(508),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA12894,USERCREDLAT(520),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12875,USERCREDLAT(518),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12899,USERCREDLAT(526),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12871,USERCREDLAT(512),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12898,USERCREDLAT(527),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12891,USERCREDLAT(523),User,Credible,0.997,17
https://nobias-project.eu/RandomVariableAtom/RVA12896,USERCREDLAT(528),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12923,USERCREDLAT(531),User,NotCredible,0.153,27
https://nobias-project.eu/RandomVariableAtom/RVA12921,USERCREDLAT(533),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12922,USERCREDLAT(532),User,Credible,0.995,24
https://nobias-project.eu/RandomVariableAtom/RVA12928,USERCREDLAT(536),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12876,USERCREDLAT(517),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12925,USERCREDLAT(538),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12874,USERCREDLAT(519),User,Credible,0.953,32
https://nobias-project.eu/RandomVariableAtom/RVA12943,USERCREDLAT(541),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA12939,USERCREDLAT(545),User,NotCredible,0.015,32
https://nobias-project.eu/RandomVariableAtom/RVA12942,USERCREDLAT(542),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12950,USERCREDLAT(548),User,Credible,0.698,25
https://nobias-project.eu/RandomVariableAtom/RVA12944,USERCREDLAT(540),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12938,USERCREDLAT(546),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA12924,USERCREDLAT(539),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA12948,USERCREDLAT(549),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12892,USERCREDLAT(522),User,Credible,0.99,21
https://nobias-project.eu/RandomVariableAtom/RVA12970,USERCREDLAT(553),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12966,USERCREDLAT(557),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12969,USERCREDLAT(554),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12967,USERCREDLAT(556),User,NotCredible,0.098,32
https://nobias-project.eu/RandomVariableAtom/RVA12980,USERCREDLAT(558),User,NotCredible,0.306,30
https://nobias-project.eu/RandomVariableAtom/RVA12996,USERCREDLAT(560),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13002,USERCREDLAT(563),User,Credible,0.988,30
https://nobias-project.eu/RandomVariableAtom/RVA13001,USERCREDLAT(564),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13004,USERCREDLAT(561),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12997,USERCREDLAT(568),User,NotCredible,0.024,34
https://nobias-project.eu/RandomVariableAtom/RVA13000,USERCREDLAT(565),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA13020,USERCREDLAT(569),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13078,USERCREDLAT(580),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA13041,USERCREDLAT(576),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA13077,USERCREDLAT(581),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13040,USERCREDLAT(577),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA12999,USERCREDLAT(566),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13083,USERCREDLAT(585),User,Credible,0.739,12
https://nobias-project.eu/RandomVariableAtom/RVA13080,USERCREDLAT(588),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13085,USERCREDLAT(583),User,Credible,0.536,34
https://nobias-project.eu/RandomVariableAtom/RVA12123,USERCREDLAT(592),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA12128,USERCREDLAT(597),User,NotCredible,0.486,7
https://nobias-project.eu/RandomVariableAtom/RVA12124,USERCREDLAT(591),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12129,USERCREDLAT(596),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12127,USERCREDLAT(598),User,NotCredible,0.072,31
https://nobias-project.eu/RandomVariableAtom/RVA12130,USERCREDLAT(595),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12977,USERCREDLAT(559),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12293,USERCREDLAT(601),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12301,USERCREDLAT(603),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12300,USERCREDLAT(604),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12294,USERCREDLAT(600),User,Credible,0.994,27
https://nobias-project.eu/RandomVariableAtom/RVA12296,USERCREDLAT(608),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12295,USERCREDLAT(609),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12297,USERCREDLAT(607),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12298,USERCREDLAT(606),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12314,USERCREDLAT(611),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12315,USERCREDLAT(610),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12313,USERCREDLAT(612),User,Credible,0.995,27
https://nobias-project.eu/RandomVariableAtom/RVA12322,USERCREDLAT(613),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12972,USERCREDLAT(551),User,Credible,0.895,33
https://nobias-project.eu/RandomVariableAtom/RVA12320,USERCREDLAT(615),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12316,USERCREDLAT(619),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12335,USERCREDLAT(621),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12321,USERCREDLAT(614),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12340,USERCREDLAT(626),User,NotCredible,0.017,34
https://nobias-project.eu/RandomVariableAtom/RVA12333,USERCREDLAT(623),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA13081,USERCREDLAT(587),User,Credible,0.998,34
https://nobias-project.eu/RandomVariableAtom/RVA12366,USERCREDLAT(631),User,NotCredible,0.265,31
https://nobias-project.eu/RandomVariableAtom/RVA12364,USERCREDLAT(633),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA13084,USERCREDLAT(584),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12368,USERCREDLAT(639),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA12385,USERCREDLAT(643),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12371,USERCREDLAT(636),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA12387,USERCREDLAT(641),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12394,USERCREDLAT(647),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA12415,USERCREDLAT(654),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12397,USERCREDLAT(646),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12413,USERCREDLAT(656),User,NotCredible,0.024,31
https://nobias-project.eu/RandomVariableAtom/RVA12383,USERCREDLAT(645),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12449,USERCREDLAT(661),User,NotCredible,0.25,23
https://nobias-project.eu/RandomVariableAtom/RVA12386,USERCREDLAT(642),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12489,USERCREDLAT(673),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA12486,USERCREDLAT(676),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA12483,USERCREDLAT(670),User,NotCredible,0.031,34
https://nobias-project.eu/RandomVariableAtom/RVA12446,USERCREDLAT(664),User,NotCredible,0.031,31
https://nobias-project.eu/RandomVariableAtom/RVA12524,USERCREDLAT(680),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA12523,USERCREDLAT(681),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12530,USERCREDLAT(684),User,Credible,0.995,21
https://nobias-project.eu/RandomVariableAtom/RVA12526,USERCREDLAT(688),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12447,USERCREDLAT(663),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12565,USERCREDLAT(690),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12444,USERCREDLAT(666),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12564,USERCREDLAT(691),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA12571,USERCREDLAT(694),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA12568,USERCREDLAT(697),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12569,USERCREDLAT(696),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12529,USERCREDLAT(685),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA12567,USERCREDLAT(698),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA12566,USERCREDLAT(699),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA11787,USERCREDLAT(701),User,NotCredible,0.031,34
https://nobias-project.eu/RandomVariableAtom/RVA11767,USERCREDLAT(700),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA12464,USERCREDLAT(668),User,NotCredible,0.063,34
https://nobias-project.eu/RandomVariableAtom/RVA11779,USERCREDLAT(705),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11785,USERCREDLAT(702),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA11775,USERCREDLAT(707),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA11789,USERCREDLAT(709),User,Credible,0.895,33
https://nobias-project.eu/RandomVariableAtom/RVA12487,USERCREDLAT(675),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA11791,USERCREDLAT(710),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA11790,USERCREDLAT(711),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11796,USERCREDLAT(718),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA11773,USERCREDLAT(708),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA11826,USERCREDLAT(724),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11824,USERCREDLAT(725),User,NotCredible,0.02,33
https://nobias-project.eu/RandomVariableAtom/RVA11822,USERCREDLAT(726),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11820,USERCREDLAT(727),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA11844,USERCREDLAT(731),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA11781,USERCREDLAT(704),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11816,USERCREDLAT(729),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11853,USERCREDLAT(736),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11842,USERCREDLAT(733),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA11818,USERCREDLAT(728),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA11864,USERCREDLAT(740),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11851,USERCREDLAT(737),User,Credible,0.995,27
https://nobias-project.eu/RandomVariableAtom/RVA11849,USERCREDLAT(738),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA11862,USERCREDLAT(742),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA11843,USERCREDLAT(732),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11866,USERCREDLAT(749),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11867,USERCREDLAT(748),User,Credible,0.971,31
https://nobias-project.eu/RandomVariableAtom/RVA11809,USERCREDLAT(722),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11884,USERCREDLAT(752),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11885,USERCREDLAT(751),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA11881,USERCREDLAT(755),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA11882,USERCREDLAT(754),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA11891,USERCREDLAT(756),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA11890,USERCREDLAT(757),User,NotCredible,0.0,9
