rva,lastValue,convergenceNumber
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA341,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA342,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA343,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA344,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA345,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA346,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA347,0.015,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA348,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA349,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA350,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA351,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA352,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA353,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA354,0.961,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA355,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA356,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA357,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA358,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA359,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA360,0.559,24
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA361,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA362,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA363,0.043,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA364,0.074,21
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA365,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA366,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA367,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA368,0.997,20
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA369,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA370,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA371,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA372,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA373,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA374,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA375,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA376,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA377,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA378,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA379,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA380,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA381,0.996,22
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA382,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA383,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA384,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA385,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA386,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA387,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA388,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA389,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA390,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA391,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA392,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA393,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA394,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA395,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA396,0.987,24
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA397,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA398,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA399,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA400,0.654,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA401,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA402,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA403,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA404,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA405,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA406,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA407,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA408,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA409,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA410,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA411,0.052,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA412,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA413,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA414,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA415,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA416,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA417,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA418,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA419,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA420,0.026,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA421,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA422,0.063,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA423,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA424,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA425,0.0,3
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA426,0.153,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA427,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA428,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA429,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA430,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA431,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA432,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA433,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA434,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA435,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA436,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA437,0.367,30
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA438,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA439,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA440,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA441,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA442,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA443,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA444,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA445,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA446,0.975,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA447,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA448,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA449,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA450,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA451,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA452,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA453,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA454,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA455,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA456,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA457,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA458,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA459,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA460,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA461,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA462,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA463,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA464,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA465,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA466,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA467,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA468,0.225,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA469,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA470,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA471,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA472,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA473,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA474,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA475,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA476,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA477,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA478,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA479,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA480,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA481,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA482,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA483,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA484,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA485,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA486,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA487,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA488,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA489,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA490,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA491,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA492,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA493,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA494,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA495,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA496,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA497,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA498,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA499,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA500,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA501,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA502,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA503,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA504,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA505,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA506,0.465,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA507,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA508,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA509,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA510,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA511,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA512,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA513,1.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA514,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA515,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA516,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA517,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA518,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA519,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA520,0.0,5
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA521,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA522,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA523,0.225,28
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA524,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA525,0.998,25
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA526,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA527,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA528,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA529,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA530,0.153,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA531,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA532,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA533,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA534,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA535,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA536,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA537,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA538,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA539,0.972,25
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA540,0.795,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA541,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA542,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA543,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA544,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA545,0.995,26
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA546,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA547,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA548,0.949,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA549,0.02,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA550,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA551,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA552,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA553,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA554,0.013,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA555,0.063,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA556,1.0,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA557,0.135,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA558,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA559,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA560,1.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA561,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA562,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA563,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA564,0.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA565,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA566,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA567,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA568,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA569,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA570,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA571,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA572,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA573,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA574,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA575,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA576,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA577,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA578,0.066,30
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA579,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA580,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA581,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA582,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA583,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA584,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA585,1.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA586,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA587,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA588,0.486,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA589,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA590,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA591,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA592,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA593,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA594,0.029,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA595,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA596,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA597,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA598,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA599,0.854,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA600,0.211,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA601,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA602,0.041,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA603,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA604,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA605,0.031,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA606,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA607,0.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA608,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA609,1.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA610,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA611,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA612,0.995,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA613,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA614,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA615,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA616,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA617,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA618,0.097,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA619,0.135,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA620,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA621,0.047,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA622,0.031,31
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA623,0.518,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA624,0.062,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA625,0.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA626,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA627,0.0,2
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA628,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA629,0.988,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA630,0.023,27
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA631,0.556,29
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA632,0.486,10
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA633,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA634,0.078,33
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA635,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA636,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA637,0.015,32
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA638,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA639,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA640,1.0,8
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA641,0.0,7
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA642,1.0,4
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA643,0.063,34
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA644,0.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA645,1.0,6
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA646,1.0,9
https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA647,0.0,9
