name,rva,groundRuleCount
USERCREDLAT(6770),https://nobias-project.eu/RandomVariableAtom/RVA6198,8
USERCREDLAT(6815),https://nobias-project.eu/RandomVariableAtom/RVA5615,8
USERCREDLAT(6912),https://nobias-project.eu/RandomVariableAtom/RVA5093,8
USERCREDLAT(7016),https://nobias-project.eu/RandomVariableAtom/RVA10805,8
USERCREDLAT(7325),https://nobias-project.eu/RandomVariableAtom/RVA9247,8
USERCREDLAT(7457),https://nobias-project.eu/RandomVariableAtom/RVA12751,8
USERCREDLAT(7463),https://nobias-project.eu/RandomVariableAtom/RVA12698,8
USERCREDLAT(7602),https://nobias-project.eu/RandomVariableAtom/RVA12348,8
USERCREDLAT(7772),https://nobias-project.eu/RandomVariableAtom/RVA12066,8
USERCREDLAT(7935),https://nobias-project.eu/RandomVariableAtom/RVA6641,8
USERCREDLAT(8122),https://nobias-project.eu/RandomVariableAtom/RVA14597,8
USERCREDLAT(8194),https://nobias-project.eu/RandomVariableAtom/RVA14697,8
USERCREDLAT(8759),https://nobias-project.eu/RandomVariableAtom/RVA9675,8
USERCREDLAT(8867),https://nobias-project.eu/RandomVariableAtom/RVA13063,8
USERCREDLAT(9124),https://nobias-project.eu/RandomVariableAtom/RVA13120,8
USERCREDLAT(9126),https://nobias-project.eu/RandomVariableAtom/RVA13122,8
USERCREDLAT(9335),https://nobias-project.eu/RandomVariableAtom/RVA14764,8
USERCREDLAT(944),https://nobias-project.eu/RandomVariableAtom/RVA6555,8
USERCREDLAT(9690),https://nobias-project.eu/RandomVariableAtom/RVA10780,8
USERCREDLAT(10052),https://nobias-project.eu/RandomVariableAtom/RVA4214,7
USERCREDLAT(10127),https://nobias-project.eu/RandomVariableAtom/RVA4084,7
USERCREDLAT(10130),https://nobias-project.eu/RandomVariableAtom/RVA3976,7
USERCREDLAT(10329),https://nobias-project.eu/RandomVariableAtom/RVA3100,7
USERCREDLAT(10529),https://nobias-project.eu/RandomVariableAtom/RVA13822,7
USERCREDLAT(10802),https://nobias-project.eu/RandomVariableAtom/RVA13097,7
USERCREDLAT(10808),https://nobias-project.eu/RandomVariableAtom/RVA13103,7
USERCREDLAT(11285),https://nobias-project.eu/RandomVariableAtom/RVA18,7
USERCREDLAT(11457),https://nobias-project.eu/RandomVariableAtom/RVA4081,7
USERCREDLAT(11505),https://nobias-project.eu/RandomVariableAtom/RVA3421,7
USERCREDLAT(11551),https://nobias-project.eu/RandomVariableAtom/RVA3605,7
USERCREDLAT(11617),https://nobias-project.eu/RandomVariableAtom/RVA2910,7
USERCREDLAT(12207),https://nobias-project.eu/RandomVariableAtom/RVA2236,7
USERCREDLAT(12267),https://nobias-project.eu/RandomVariableAtom/RVA2152,7
USERCREDLAT(12325),https://nobias-project.eu/RandomVariableAtom/RVA1920,7
USERCREDLAT(12362),https://nobias-project.eu/RandomVariableAtom/RVA1404,7
USERCREDLAT(12445),https://nobias-project.eu/RandomVariableAtom/RVA1176,7
USERCREDLAT(12462),https://nobias-project.eu/RandomVariableAtom/RVA816,7
USERCREDLAT(12539),https://nobias-project.eu/RandomVariableAtom/RVA612,7
USERCREDLAT(12545),https://nobias-project.eu/RandomVariableAtom/RVA594,7
USERCREDLAT(12561),https://nobias-project.eu/RandomVariableAtom/RVA525,7
USERCREDLAT(12612),https://nobias-project.eu/RandomVariableAtom/RVA4838,7
USERCREDLAT(12642),https://nobias-project.eu/RandomVariableAtom/RVA4802,7
USERCREDLAT(12901),https://nobias-project.eu/RandomVariableAtom/RVA2983,7
USERCREDLAT(12951),https://nobias-project.eu/RandomVariableAtom/RVA2894,7
USERCREDLAT(12960),https://nobias-project.eu/RandomVariableAtom/RVA2924,7
USERCREDLAT(13087),https://nobias-project.eu/RandomVariableAtom/RVA4968,7
USERCREDLAT(13242),https://nobias-project.eu/RandomVariableAtom/RVA8206,7
USERCREDLAT(1325),https://nobias-project.eu/RandomVariableAtom/RVA4460,7
USERCREDLAT(13421),https://nobias-project.eu/RandomVariableAtom/RVA7061,7
USERCREDLAT(13489),https://nobias-project.eu/RandomVariableAtom/RVA6925,7
USERCREDLAT(13521),https://nobias-project.eu/RandomVariableAtom/RVA2534,7
USERCREDLAT(13722),https://nobias-project.eu/RandomVariableAtom/RVA1254,7
USERCREDLAT(1390),https://nobias-project.eu/RandomVariableAtom/RVA4633,7
USERCREDLAT(13908),https://nobias-project.eu/RandomVariableAtom/RVA4590,7
USERCREDLAT(14156),https://nobias-project.eu/RandomVariableAtom/RVA6025,7
USERCREDLAT(14213),https://nobias-project.eu/RandomVariableAtom/RVA5468,7
USERCREDLAT(14309),https://nobias-project.eu/RandomVariableAtom/RVA4944,7
USERCREDLAT(1432),https://nobias-project.eu/RandomVariableAtom/RVA3852,7
USERCREDLAT(14366),https://nobias-project.eu/RandomVariableAtom/RVA5087,7
USERCREDLAT(14374),https://nobias-project.eu/RandomVariableAtom/RVA5025,7
USERCREDLAT(14395),https://nobias-project.eu/RandomVariableAtom/RVA4996,7
USERCREDLAT(14400),https://nobias-project.eu/RandomVariableAtom/RVA8845,7
USERCREDLAT(1444),https://nobias-project.eu/RandomVariableAtom/RVA3872,7
USERCREDLAT(14486),https://nobias-project.eu/RandomVariableAtom/RVA8928,7
USERCREDLAT(1451),https://nobias-project.eu/RandomVariableAtom/RVA3908,7
USERCREDLAT(14737),https://nobias-project.eu/RandomVariableAtom/RVA7407,7
USERCREDLAT(1544),https://nobias-project.eu/RandomVariableAtom/RVA3333,7
USERCREDLAT(162),https://nobias-project.eu/RandomVariableAtom/RVA10395,7
USERCREDLAT(1629),https://nobias-project.eu/RandomVariableAtom/RVA2771,7
USERCREDLAT(1655),https://nobias-project.eu/RandomVariableAtom/RVA2840,7
USERCREDLAT(1878),https://nobias-project.eu/RandomVariableAtom/RVA13771,7
USERCREDLAT(1904),https://nobias-project.eu/RandomVariableAtom/RVA13308,7
USERCREDLAT(2009),https://nobias-project.eu/RandomVariableAtom/RVA7956,7
USERCREDLAT(2029),https://nobias-project.eu/RandomVariableAtom/RVA8033,7
USERCREDLAT(2130),https://nobias-project.eu/RandomVariableAtom/RVA7342,7
USERCREDLAT(2143),https://nobias-project.eu/RandomVariableAtom/RVA7377,7
USERCREDLAT(261),https://nobias-project.eu/RandomVariableAtom/RVA9865,7
USERCREDLAT(2745),https://nobias-project.eu/RandomVariableAtom/RVA3809,7
USERCREDLAT(2856),https://nobias-project.eu/RandomVariableAtom/RVA3296,7
USERCREDLAT(3041),https://nobias-project.eu/RandomVariableAtom/RVA5415,7
USERCREDLAT(3065),https://nobias-project.eu/RandomVariableAtom/RVA5451,7
USERCREDLAT(3099),https://nobias-project.eu/RandomVariableAtom/RVA8794,7
USERCREDLAT(3232),https://nobias-project.eu/RandomVariableAtom/RVA8603,7
USERCREDLAT(3372),https://nobias-project.eu/RandomVariableAtom/RVA8121,7
USERCREDLAT(3557),https://nobias-project.eu/RandomVariableAtom/RVA2438,7
USERCREDLAT(3660),https://nobias-project.eu/RandomVariableAtom/RVA1743,7
USERCREDLAT(3736),https://nobias-project.eu/RandomVariableAtom/RVA887,7
USERCREDLAT(3910),https://nobias-project.eu/RandomVariableAtom/RVA4319,7
USERCREDLAT(4068),https://nobias-project.eu/RandomVariableAtom/RVA5960,7
USERCREDLAT(4113),https://nobias-project.eu/RandomVariableAtom/RVA6254,7
USERCREDLAT(4290),https://nobias-project.eu/RandomVariableAtom/RVA4878,7
USERCREDLAT(4309),https://nobias-project.eu/RandomVariableAtom/RVA5201,7
USERCREDLAT(4337),https://nobias-project.eu/RandomVariableAtom/RVA5295,7
USERCREDLAT(4550),https://nobias-project.eu/RandomVariableAtom/RVA8589,7
USERCREDLAT(4756),https://nobias-project.eu/RandomVariableAtom/RVA7220,7
USERCREDLAT(4904),https://nobias-project.eu/RandomVariableAtom/RVA1501,7
USERCREDLAT(5240),https://nobias-project.eu/RandomVariableAtom/RVA11513,7
USERCREDLAT(5245),https://nobias-project.eu/RandomVariableAtom/RVA11508,7
USERCREDLAT(5346),https://nobias-project.eu/RandomVariableAtom/RVA6791,7
USERCREDLAT(5490),https://nobias-project.eu/RandomVariableAtom/RVA6336,7
USERCREDLAT(5619),https://nobias-project.eu/RandomVariableAtom/RVA5180,7
USERCREDLAT(5674),https://nobias-project.eu/RandomVariableAtom/RVA5343,7
USERCREDLAT(5744),https://nobias-project.eu/RandomVariableAtom/RVA8973,7
USERCREDLAT(5790),https://nobias-project.eu/RandomVariableAtom/RVA9136,7
USERCREDLAT(587),https://nobias-project.eu/RandomVariableAtom/RVA13081,7
USERCREDLAT(612),https://nobias-project.eu/RandomVariableAtom/RVA12313,7
USERCREDLAT(6162),https://nobias-project.eu/RandomVariableAtom/RVA12782,7
USERCREDLAT(6220),https://nobias-project.eu/RandomVariableAtom/RVA12136,7
USERCREDLAT(6596),https://nobias-project.eu/RandomVariableAtom/RVA6370,7
USERCREDLAT(661),https://nobias-project.eu/RandomVariableAtom/RVA12449,7
USERCREDLAT(6737),https://nobias-project.eu/RandomVariableAtom/RVA6129,7
USERCREDLAT(6871),https://nobias-project.eu/RandomVariableAtom/RVA5713,7
USERCREDLAT(6928),https://nobias-project.eu/RandomVariableAtom/RVA5139,7
USERCREDLAT(6949),https://nobias-project.eu/RandomVariableAtom/RVA5179,7
USERCREDLAT(7103),https://nobias-project.eu/RandomVariableAtom/RVA10263,7
USERCREDLAT(7125),https://nobias-project.eu/RandomVariableAtom/RVA10337,7
USERCREDLAT(7128),https://nobias-project.eu/RandomVariableAtom/RVA10346,7
USERCREDLAT(7172),https://nobias-project.eu/RandomVariableAtom/RVA10496,7
USERCREDLAT(7339),https://nobias-project.eu/RandomVariableAtom/RVA9388,7
USERCREDLAT(737),https://nobias-project.eu/RandomVariableAtom/RVA11851,7
USERCREDLAT(7483),https://nobias-project.eu/RandomVariableAtom/RVA12763,7
USERCREDLAT(7544),https://nobias-project.eu/RandomVariableAtom/RVA13017,7
USERCREDLAT(7704),https://nobias-project.eu/RandomVariableAtom/RVA11836,7
USERCREDLAT(7792),https://nobias-project.eu/RandomVariableAtom/RVA10994,7
USERCREDLAT(7803),https://nobias-project.eu/RandomVariableAtom/RVA11186,7
USERCREDLAT(7843),https://nobias-project.eu/RandomVariableAtom/RVA11291,7
USERCREDLAT(7867),https://nobias-project.eu/RandomVariableAtom/RVA11359,7
USERCREDLAT(7872),https://nobias-project.eu/RandomVariableAtom/RVA11438,7
USERCREDLAT(8253),https://nobias-project.eu/RandomVariableAtom/RVA14410,7
USERCREDLAT(8388),https://nobias-project.eu/RandomVariableAtom/RVA10890,7
USERCREDLAT(8526),https://nobias-project.eu/RandomVariableAtom/RVA9772,7
USERCREDLAT(8649),https://nobias-project.eu/RandomVariableAtom/RVA9295,7
USERCREDLAT(8657),https://nobias-project.eu/RandomVariableAtom/RVA9253,7
USERCREDLAT(8669),https://nobias-project.eu/RandomVariableAtom/RVA9380,7
USERCREDLAT(8688),https://nobias-project.eu/RandomVariableAtom/RVA9459,7
USERCREDLAT(8821),https://nobias-project.eu/RandomVariableAtom/RVA12926,7
USERCREDLAT(884),https://nobias-project.eu/RandomVariableAtom/RVA11338,7
USERCREDLAT(8939),https://nobias-project.eu/RandomVariableAtom/RVA12359,7
USERCREDLAT(9018),https://nobias-project.eu/RandomVariableAtom/RVA13432,7
USERCREDLAT(9123),https://nobias-project.eu/RandomVariableAtom/RVA13117,7
USERCREDLAT(9140),https://nobias-project.eu/RandomVariableAtom/RVA13158,7
USERCREDLAT(917),https://nobias-project.eu/RandomVariableAtom/RVA6519,7
USERCREDLAT(9272),https://nobias-project.eu/RandomVariableAtom/RVA15063,7
USERCREDLAT(93),https://nobias-project.eu/RandomVariableAtom/RVA178,7
USERCREDLAT(9498),https://nobias-project.eu/RandomVariableAtom/RVA14680,7
USERCREDLAT(9679),https://nobias-project.eu/RandomVariableAtom/RVA10806,7
USERCREDLAT(9708),https://nobias-project.eu/RandomVariableAtom/RVA10942,7
USERCREDLAT(9741),https://nobias-project.eu/RandomVariableAtom/RVA10191,7
USERCREDLAT(9800),https://nobias-project.eu/RandomVariableAtom/RVA10547,7
USERCREDLAT(9891),https://nobias-project.eu/RandomVariableAtom/RVA9829,7
USERCREDLAT(9894),https://nobias-project.eu/RandomVariableAtom/RVA9915,7
USERCREDLAT(9997),https://nobias-project.eu/RandomVariableAtom/RVA9379,7
USERCREDLAT(1001),https://nobias-project.eu/RandomVariableAtom/RVA1728,6
USERCREDLAT(10066),https://nobias-project.eu/RandomVariableAtom/RVA4241,6
USERCREDLAT(10143),https://nobias-project.eu/RandomVariableAtom/RVA4012,6
USERCREDLAT(10206),https://nobias-project.eu/RandomVariableAtom/RVA3592,6
USERCREDLAT(10235),https://nobias-project.eu/RandomVariableAtom/RVA3531,6
USERCREDLAT(10357),https://nobias-project.eu/RandomVariableAtom/RVA3040,6
USERCREDLAT(10385),https://nobias-project.eu/RandomVariableAtom/RVA3019,6
USERCREDLAT(10386),https://nobias-project.eu/RandomVariableAtom/RVA3020,6
USERCREDLAT(10445),https://nobias-project.eu/RandomVariableAtom/RVA14283,6
USERCREDLAT(10462),https://nobias-project.eu/RandomVariableAtom/RVA14233,6
USERCREDLAT(10548),https://nobias-project.eu/RandomVariableAtom/RVA13974,6
USERCREDLAT(10600),https://nobias-project.eu/RandomVariableAtom/RVA13645,6
USERCREDLAT(1123),https://nobias-project.eu/RandomVariableAtom/RVA1016,6
USERCREDLAT(11248),https://nobias-project.eu/RandomVariableAtom/RVA127,6
USERCREDLAT(11347),https://nobias-project.eu/RandomVariableAtom/RVA4655,6
USERCREDLAT(11420),https://nobias-project.eu/RandomVariableAtom/RVA4094,6
USERCREDLAT(1153),https://nobias-project.eu/RandomVariableAtom/RVA1087,6
USERCREDLAT(11609),https://nobias-project.eu/RandomVariableAtom/RVA2980,6
USERCREDLAT(11737),https://nobias-project.eu/RandomVariableAtom/RVA14112,6
USERCREDLAT(11769),https://nobias-project.eu/RandomVariableAtom/RVA14292,6
USERCREDLAT(11779),https://nobias-project.eu/RandomVariableAtom/RVA14225,6
USERCREDLAT(12109),https://nobias-project.eu/RandomVariableAtom/RVA7027,6
USERCREDLAT(12130),https://nobias-project.eu/RandomVariableAtom/RVA6951,6
USERCREDLAT(12213),https://nobias-project.eu/RandomVariableAtom/RVA2216,6
USERCREDLAT(12423),https://nobias-project.eu/RandomVariableAtom/RVA1240,6
USERCREDLAT(12440),https://nobias-project.eu/RandomVariableAtom/RVA1157,6
USERCREDLAT(12691),https://nobias-project.eu/RandomVariableAtom/RVA4248,6
USERCREDLAT(12739),https://nobias-project.eu/RandomVariableAtom/RVA4178,6
USERCREDLAT(13022),https://nobias-project.eu/RandomVariableAtom/RVA5061,6
USERCREDLAT(13041),https://nobias-project.eu/RandomVariableAtom/RVA5016,6
USERCREDLAT(13057),https://nobias-project.eu/RandomVariableAtom/RVA5050,6
USERCREDLAT(13127),https://nobias-project.eu/RandomVariableAtom/RVA8732,6
USERCREDLAT(13181),https://nobias-project.eu/RandomVariableAtom/RVA8851,6
USERCREDLAT(13295),https://nobias-project.eu/RandomVariableAtom/RVA8374,6
USERCREDLAT(13515),https://nobias-project.eu/RandomVariableAtom/RVA2644,6
USERCREDLAT(13562),https://nobias-project.eu/RandomVariableAtom/RVA2160,6
USERCREDLAT(1364),https://nobias-project.eu/RandomVariableAtom/RVA4588,6
USERCREDLAT(13696),https://nobias-project.eu/RandomVariableAtom/RVA1407,6
USERCREDLAT(13878),https://nobias-project.eu/RandomVariableAtom/RVA600,6
USERCREDLAT(14135),https://nobias-project.eu/RandomVariableAtom/RVA6047,6
USERCREDLAT(14219),https://nobias-project.eu/RandomVariableAtom/RVA5470,6
USERCREDLAT(14311),https://nobias-project.eu/RandomVariableAtom/RVA4937,6
USERCREDLAT(14335),https://nobias-project.eu/RandomVariableAtom/RVA4884,6
USERCREDLAT(14383),https://nobias-project.eu/RandomVariableAtom/RVA5036,6
USERCREDLAT(1445),https://nobias-project.eu/RandomVariableAtom/RVA3866,6
USERCREDLAT(14583),https://nobias-project.eu/RandomVariableAtom/RVA8236,6
USERCREDLAT(14765),https://nobias-project.eu/RandomVariableAtom/RVA7089,6
USERCREDLAT(15243),https://nobias-project.eu/RandomVariableAtom/RVA11093,6
USERCREDLAT(1624),https://nobias-project.eu/RandomVariableAtom/RVA2782,6
USERCREDLAT(1732),https://nobias-project.eu/RandomVariableAtom/RVA14034,6
USERCREDLAT(1758),https://nobias-project.eu/RandomVariableAtom/RVA14048,6
USERCREDLAT(1888),https://nobias-project.eu/RandomVariableAtom/RVA13783,6
USERCREDLAT(1898),https://nobias-project.eu/RandomVariableAtom/RVA13791,6
USERCREDLAT(19),https://nobias-project.eu/RandomVariableAtom/RVA10,6
USERCREDLAT(1933),https://nobias-project.eu/RandomVariableAtom/RVA13339,6
USERCREDLAT(1954),https://nobias-project.eu/RandomVariableAtom/RVA13360,6
USERCREDLAT(2083),https://nobias-project.eu/RandomVariableAtom/RVA8191,6
USERCREDLAT(2200),https://nobias-project.eu/RandomVariableAtom/RVA2392,6
USERCREDLAT(2227),https://nobias-project.eu/RandomVariableAtom/RVA2437,6
USERCREDLAT(2273),https://nobias-project.eu/RandomVariableAtom/RVA2605,6
USERCREDLAT(2347),https://nobias-project.eu/RandomVariableAtom/RVA1750,6
USERCREDLAT(2596),https://nobias-project.eu/RandomVariableAtom/RVA448,6
USERCREDLAT(2863),https://nobias-project.eu/RandomVariableAtom/RVA3321,6
USERCREDLAT(3031),https://nobias-project.eu/RandomVariableAtom/RVA5384,6
USERCREDLAT(3308),https://nobias-project.eu/RandomVariableAtom/RVA7876,6
USERCREDLAT(3440),https://nobias-project.eu/RandomVariableAtom/RVA7288,6
USERCREDLAT(3516),https://nobias-project.eu/RandomVariableAtom/RVA2337,6
USERCREDLAT(3581),https://nobias-project.eu/RandomVariableAtom/RVA2526,6
USERCREDLAT(3959),https://nobias-project.eu/RandomVariableAtom/RVA4371,6
USERCREDLAT(409),https://nobias-project.eu/RandomVariableAtom/RVA9565,6
USERCREDLAT(4180),https://nobias-project.eu/RandomVariableAtom/RVA5487,6
USERCREDLAT(4252),https://nobias-project.eu/RandomVariableAtom/RVA5869,6
USERCREDLAT(4328),https://nobias-project.eu/RandomVariableAtom/RVA5261,6
USERCREDLAT(435),https://nobias-project.eu/RandomVariableAtom/RVA9632,6
USERCREDLAT(4471),https://nobias-project.eu/RandomVariableAtom/RVA9163,6
USERCREDLAT(4489),https://nobias-project.eu/RandomVariableAtom/RVA9168,6
USERCREDLAT(4590),https://nobias-project.eu/RandomVariableAtom/RVA8682,6
USERCREDLAT(4891),https://nobias-project.eu/RandomVariableAtom/RVA2488,6
USERCREDLAT(5115),https://nobias-project.eu/RandomVariableAtom/RVA12056,6
USERCREDLAT(5170),https://nobias-project.eu/RandomVariableAtom/RVA11043,6
USERCREDLAT(5198),https://nobias-project.eu/RandomVariableAtom/RVA11084,6
USERCREDLAT(522),https://nobias-project.eu/RandomVariableAtom/RVA12892,6
USERCREDLAT(5320),https://nobias-project.eu/RandomVariableAtom/RVA6721,6
USERCREDLAT(5567),https://nobias-project.eu/RandomVariableAtom/RVA5786,6
USERCREDLAT(5577),https://nobias-project.eu/RandomVariableAtom/RVA5859,6
USERCREDLAT(5579),https://nobias-project.eu/RandomVariableAtom/RVA5861,6
USERCREDLAT(5611),https://nobias-project.eu/RandomVariableAtom/RVA5164,6
USERCREDLAT(5706),https://nobias-project.eu/RandomVariableAtom/RVA8946,6
USERCREDLAT(5762),https://nobias-project.eu/RandomVariableAtom/RVA9011,6
USERCREDLAT(5775),https://nobias-project.eu/RandomVariableAtom/RVA9092,6
USERCREDLAT(5958),https://nobias-project.eu/RandomVariableAtom/RVA7878,6
USERCREDLAT(5962),https://nobias-project.eu/RandomVariableAtom/RVA7849,6
USERCREDLAT(6120),https://nobias-project.eu/RandomVariableAtom/RVA12733,6
USERCREDLAT(6145),https://nobias-project.eu/RandomVariableAtom/RVA12792,6
USERCREDLAT(6291),https://nobias-project.eu/RandomVariableAtom/RVA12249,6
USERCREDLAT(6350),https://nobias-project.eu/RandomVariableAtom/RVA11514,6
USERCREDLAT(6354),https://nobias-project.eu/RandomVariableAtom/RVA11522,6
USERCREDLAT(6520),https://nobias-project.eu/RandomVariableAtom/RVA11375,6
USERCREDLAT(6620),https://nobias-project.eu/RandomVariableAtom/RVA6697,6
USERCREDLAT(6672),https://nobias-project.eu/RandomVariableAtom/RVA6782,6
USERCREDLAT(684),https://nobias-project.eu/RandomVariableAtom/RVA12530,6
USERCREDLAT(6845),https://nobias-project.eu/RandomVariableAtom/RVA5699,6
USERCREDLAT(6980),https://nobias-project.eu/RandomVariableAtom/RVA5270,6
USERCREDLAT(7080),https://nobias-project.eu/RandomVariableAtom/RVA10923,6
USERCREDLAT(7159),https://nobias-project.eu/RandomVariableAtom/RVA10513,6
USERCREDLAT(7373),https://nobias-project.eu/RandomVariableAtom/RVA9494,6
USERCREDLAT(7566),https://nobias-project.eu/RandomVariableAtom/RVA12110,6
USERCREDLAT(771),https://nobias-project.eu/RandomVariableAtom/RVA11938,6
USERCREDLAT(7922),https://nobias-project.eu/RandomVariableAtom/RVA6560,6
USERCREDLAT(796),https://nobias-project.eu/RandomVariableAtom/RVA11997,6
USERCREDLAT(7996),https://nobias-project.eu/RandomVariableAtom/RVA6821,6
USERCREDLAT(8041),https://nobias-project.eu/RandomVariableAtom/RVA14790,6
