id,name,subClassOf,Model,Dataset,Fold_number,fold_id,value
RVA343,USERCREDLAT(2556),Atom5,Model2,Data1,1,Fold1,0.771
RVA344,USERCREDLAT(13805),Atom5,Model2,Data1,1,Fold1,0.0
RVA345,USERCREDLAT(1225),Atom5,Model2,Data1,1,Fold1,1.0
RVA346,USERCREDLAT(3888),Atom5,Model2,Data1,1,Fold1,1.0
RVA347,USERCREDLAT(1226),Atom5,Model2,Data1,1,Fold1,0.012
RVA348,USERCREDLAT(2557),Atom5,Model2,Data1,1,Fold1,1.0
RVA349,USERCREDLAT(13804),Atom5,Model2,Data1,1,Fold1,1.0
RVA350,USERCREDLAT(1223),Atom5,Model2,Data1,1,Fold1,0.0
RVA351,USERCREDLAT(3886),Atom5,Model2,Data1,1,Fold1,0.0
RVA352,USERCREDLAT(2554),Atom5,Model2,Data1,1,Fold1,1.0
RVA353,USERCREDLAT(13807),Atom5,Model2,Data1,1,Fold1,1.0
RVA354,USERCREDLAT(1224),Atom5,Model2,Data1,1,Fold1,0.953
RVA355,USERCREDLAT(2555),Atom5,Model2,Data1,1,Fold1,0.0
RVA356,USERCREDLAT(3885),Atom5,Model2,Data1,1,Fold1,1.0
RVA357,USERCREDLAT(13806),Atom5,Model2,Data1,1,Fold1,1.0
RVA358,USERCREDLAT(1221),Atom5,Model2,Data1,1,Fold1,0.0
RVA359,USERCREDLAT(2552),Atom5,Model2,Data1,1,Fold1,0.0
RVA360,USERCREDLAT(3884),Atom5,Model2,Data1,1,Fold1,0.61
RVA361,USERCREDLAT(13809),Atom5,Model2,Data1,1,Fold1,0.0
RVA362,USERCREDLAT(1222),Atom5,Model2,Data1,1,Fold1,0.0
RVA363,USERCREDLAT(3883),Atom5,Model2,Data1,1,Fold1,0.028
RVA364,USERCREDLAT(13808),Atom5,Model2,Data1,1,Fold1,0.072
RVA365,USERCREDLAT(2553),Atom5,Model2,Data1,1,Fold1,1.0
RVA366,USERCREDLAT(2550),Atom5,Model2,Data1,1,Fold1,0.0
RVA367,USERCREDLAT(3882),Atom5,Model2,Data1,1,Fold1,1.0
RVA368,USERCREDLAT(1220),Atom5,Model2,Data1,1,Fold1,0.992
RVA369,USERCREDLAT(2551),Atom5,Model2,Data1,1,Fold1,1.0
RVA370,USERCREDLAT(3881),Atom5,Model2,Data1,1,Fold1,0.771
RVA371,USERCREDLAT(3880),Atom5,Model2,Data1,1,Fold1,0.0
RVA372,USERCREDLAT(2569),Atom5,Model2,Data1,1,Fold1,0.0
RVA373,USERCREDLAT(1238),Atom5,Model2,Data1,1,Fold1,1.0
RVA374,USERCREDLAT(1239),Atom5,Model2,Data1,1,Fold1,1.0
RVA375,USERCREDLAT(2567),Atom5,Model2,Data1,1,Fold1,0.0
RVA376,USERCREDLAT(1236),Atom5,Model2,Data1,1,Fold1,1.0
RVA377,USERCREDLAT(3899),Atom5,Model2,Data1,1,Fold1,1.0
RVA378,USERCREDLAT(1237),Atom5,Model2,Data1,1,Fold1,0.0
RVA379,USERCREDLAT(3898),Atom5,Model2,Data1,1,Fold1,0.0
RVA380,USERCREDLAT(2568),Atom5,Model2,Data1,1,Fold1,1.0
RVA381,USERCREDLAT(1234),Atom5,Model2,Data1,1,Fold1,0.989
RVA382,USERCREDLAT(2565),Atom5,Model2,Data1,1,Fold1,1.0
RVA383,USERCREDLAT(3897),Atom5,Model2,Data1,1,Fold1,1.0
RVA384,USERCREDLAT(3896),Atom5,Model2,Data1,1,Fold1,0.0
RVA385,USERCREDLAT(1235),Atom5,Model2,Data1,1,Fold1,1.0
RVA386,USERCREDLAT(2566),Atom5,Model2,Data1,1,Fold1,1.0
RVA387,USERCREDLAT(1232),Atom5,Model2,Data1,1,Fold1,0.0
RVA388,USERCREDLAT(2563),Atom5,Model2,Data1,1,Fold1,1.0
RVA389,USERCREDLAT(3895),Atom5,Model2,Data1,1,Fold1,1.0
RVA390,USERCREDLAT(1233),Atom5,Model2,Data1,1,Fold1,0.0
RVA391,USERCREDLAT(2564),Atom5,Model2,Data1,1,Fold1,1.0
RVA392,USERCREDLAT(3894),Atom5,Model2,Data1,1,Fold1,1.0
RVA393,USERCREDLAT(1230),Atom5,Model2,Data1,1,Fold1,0.713
RVA394,USERCREDLAT(3893),Atom5,Model2,Data1,1,Fold1,0.0
RVA395,USERCREDLAT(2561),Atom5,Model2,Data1,1,Fold1,1.0
RVA396,USERCREDLAT(2562),Atom5,Model2,Data1,1,Fold1,0.967
RVA397,USERCREDLAT(3892),Atom5,Model2,Data1,1,Fold1,0.0
RVA398,USERCREDLAT(1231),Atom5,Model2,Data1,1,Fold1,1.0
RVA399,USERCREDLAT(3891),Atom5,Model2,Data1,1,Fold1,1.0
RVA400,USERCREDLAT(2560),Atom5,Model2,Data1,1,Fold1,0.797
RVA401,USERCREDLAT(3890),Atom5,Model2,Data1,1,Fold1,0.0
RVA402,USERCREDLAT(1249),Atom5,Model2,Data1,1,Fold1,0.0
RVA403,USERCREDLAT(1247),Atom5,Model2,Data1,1,Fold1,1.0
RVA404,USERCREDLAT(2578),Atom5,Model2,Data1,1,Fold1,1.0
RVA405,USERCREDLAT(2579),Atom5,Model2,Data1,1,Fold1,0.0
RVA406,USERCREDLAT(1248),Atom5,Model2,Data1,1,Fold1,1.0
RVA407,USERCREDLAT(2576),Atom5,Model2,Data1,1,Fold1,0.0
RVA408,USERCREDLAT(1245),Atom5,Model2,Data1,1,Fold1,1.0
RVA409,USERCREDLAT(1246),Atom5,Model2,Data1,1,Fold1,0.0
RVA410,USERCREDLAT(2577),Atom5,Model2,Data1,1,Fold1,0.0
RVA411,USERCREDLAT(2574),Atom5,Model2,Data1,1,Fold1,0.2
RVA412,USERCREDLAT(1243),Atom5,Model2,Data1,1,Fold1,1.0
RVA413,USERCREDLAT(1244),Atom5,Model2,Data1,1,Fold1,0.0
RVA414,USERCREDLAT(2575),Atom5,Model2,Data1,1,Fold1,1.0
RVA415,USERCREDLAT(1241),Atom5,Model2,Data1,1,Fold1,0.0
RVA416,USERCREDLAT(2572),Atom5,Model2,Data1,1,Fold1,0.0
RVA417,USERCREDLAT(1242),Atom5,Model2,Data1,1,Fold1,0.0
RVA418,USERCREDLAT(2573),Atom5,Model2,Data1,1,Fold1,1.0
RVA419,USERCREDLAT(2570),Atom5,Model2,Data1,1,Fold1,0.0
RVA420,USERCREDLAT(2571),Atom5,Model2,Data1,1,Fold1,0.017
RVA421,USERCREDLAT(1240),Atom5,Model2,Data1,1,Fold1,1.0
RVA422,USERCREDLAT(1258),Atom5,Model2,Data1,1,Fold1,0.031
RVA423,USERCREDLAT(2589),Atom5,Model2,Data1,1,Fold1,1.0
RVA424,USERCREDLAT(1259),Atom5,Model2,Data1,1,Fold1,0.0
RVA425,USERCREDLAT(1256),Atom5,Model2,Data1,1,Fold1,0.0
RVA426,USERCREDLAT(2587),Atom5,Model2,Data1,1,Fold1,0.108
RVA427,USERCREDLAT(1257),Atom5,Model2,Data1,1,Fold1,0.0
RVA428,USERCREDLAT(2588),Atom5,Model2,Data1,1,Fold1,1.0
RVA429,USERCREDLAT(2585),Atom5,Model2,Data1,1,Fold1,0.033
RVA430,USERCREDLAT(1254),Atom5,Model2,Data1,1,Fold1,1.0
RVA431,USERCREDLAT(1255),Atom5,Model2,Data1,1,Fold1,1.0
RVA432,USERCREDLAT(2586),Atom5,Model2,Data1,1,Fold1,1.0
RVA433,USERCREDLAT(1252),Atom5,Model2,Data1,1,Fold1,0.033
RVA434,USERCREDLAT(2583),Atom5,Model2,Data1,1,Fold1,0.022
RVA435,USERCREDLAT(1253),Atom5,Model2,Data1,1,Fold1,0.0
RVA436,USERCREDLAT(2584),Atom5,Model2,Data1,1,Fold1,1.0
RVA437,USERCREDLAT(1250),Atom5,Model2,Data1,1,Fold1,0.517
RVA438,USERCREDLAT(2581),Atom5,Model2,Data1,1,Fold1,1.0
RVA439,USERCREDLAT(2582),Atom5,Model2,Data1,1,Fold1,0.0
RVA440,USERCREDLAT(1251),Atom5,Model2,Data1,1,Fold1,1.0
RVA441,USERCREDLAT(2580),Atom5,Model2,Data1,1,Fold1,1.0
RVA442,USERCREDLAT(1269),Atom5,Model2,Data1,1,Fold1,1.0
RVA443,USERCREDLAT(1267),Atom5,Model2,Data1,1,Fold1,1.0
RVA444,USERCREDLAT(2598),Atom5,Model2,Data1,1,Fold1,1.0
RVA445,USERCREDLAT(1268),Atom5,Model2,Data1,1,Fold1,0.0
RVA446,USERCREDLAT(2599),Atom5,Model2,Data1,1,Fold1,0.903
RVA447,USERCREDLAT(1265),Atom5,Model2,Data1,1,Fold1,0.0
RVA448,USERCREDLAT(2596),Atom5,Model2,Data1,1,Fold1,1.0
RVA449,USERCREDLAT(1266),Atom5,Model2,Data1,1,Fold1,0.0
RVA450,USERCREDLAT(2597),Atom5,Model2,Data1,1,Fold1,1.0
RVA451,USERCREDLAT(1263),Atom5,Model2,Data1,1,Fold1,0.713
RVA452,USERCREDLAT(2594),Atom5,Model2,Data1,1,Fold1,0.0
RVA453,USERCREDLAT(2595),Atom5,Model2,Data1,1,Fold1,0.0
RVA454,USERCREDLAT(1264),Atom5,Model2,Data1,1,Fold1,1.0
RVA455,USERCREDLAT(1261),Atom5,Model2,Data1,1,Fold1,1.0
RVA456,USERCREDLAT(2592),Atom5,Model2,Data1,1,Fold1,1.0
RVA457,USERCREDLAT(1262),Atom5,Model2,Data1,1,Fold1,0.0
RVA458,USERCREDLAT(2593),Atom5,Model2,Data1,1,Fold1,0.0
RVA459,USERCREDLAT(2590),Atom5,Model2,Data1,1,Fold1,0.0
RVA460,USERCREDLAT(1260),Atom5,Model2,Data1,1,Fold1,1.0
RVA461,USERCREDLAT(2591),Atom5,Model2,Data1,1,Fold1,1.0
RVA462,USERCREDLAT(1278),Atom5,Model2,Data1,1,Fold1,0.0
RVA463,USERCREDLAT(1279),Atom5,Model2,Data1,1,Fold1,1.0
RVA464,USERCREDLAT(1276),Atom5,Model2,Data1,1,Fold1,0.0
RVA465,USERCREDLAT(1277),Atom5,Model2,Data1,1,Fold1,0.0
RVA466,USERCREDLAT(1274),Atom5,Model2,Data1,1,Fold1,0.771
RVA467,USERCREDLAT(1275),Atom5,Model2,Data1,1,Fold1,0.0
RVA468,USERCREDLAT(1272),Atom5,Model2,Data1,1,Fold1,0.233
RVA469,USERCREDLAT(1273),Atom5,Model2,Data1,1,Fold1,0.771
RVA470,USERCREDLAT(1270),Atom5,Model2,Data1,1,Fold1,1.0
RVA471,USERCREDLAT(1271),Atom5,Model2,Data1,1,Fold1,1.0
RVA472,USERCREDLAT(1289),Atom5,Model2,Data1,1,Fold1,0.0
RVA473,USERCREDLAT(1287),Atom5,Model2,Data1,1,Fold1,0.0
RVA474,USERCREDLAT(1288),Atom5,Model2,Data1,1,Fold1,0.0
RVA475,USERCREDLAT(1285),Atom5,Model2,Data1,1,Fold1,1.0
RVA476,USERCREDLAT(1286),Atom5,Model2,Data1,1,Fold1,0.0
RVA477,USERCREDLAT(1283),Atom5,Model2,Data1,1,Fold1,1.0
RVA478,USERCREDLAT(1284),Atom5,Model2,Data1,1,Fold1,0.0
RVA479,USERCREDLAT(1281),Atom5,Model2,Data1,1,Fold1,0.0
RVA480,USERCREDLAT(1282),Atom5,Model2,Data1,1,Fold1,1.0
RVA481,USERCREDLAT(1280),Atom5,Model2,Data1,1,Fold1,0.0
RVA482,USERCREDLAT(12550),Atom5,Model2,Data1,1,Fold1,0.0
RVA483,USERCREDLAT(13881),Atom5,Model2,Data1,1,Fold1,1.0
RVA484,USERCREDLAT(13880),Atom5,Model2,Data1,1,Fold1,0.0
RVA485,USERCREDLAT(11220),Atom5,Model2,Data1,1,Fold1,0.0
RVA486,USERCREDLAT(12552),Atom5,Model2,Data1,1,Fold1,0.0
RVA487,USERCREDLAT(13883),Atom5,Model2,Data1,1,Fold1,1.0
RVA488,USERCREDLAT(11221),Atom5,Model2,Data1,1,Fold1,0.0
RVA489,USERCREDLAT(12551),Atom5,Model2,Data1,1,Fold1,0.033
RVA490,USERCREDLAT(13882),Atom5,Model2,Data1,1,Fold1,0.033
RVA491,USERCREDLAT(11222),Atom5,Model2,Data1,1,Fold1,0.0
RVA492,USERCREDLAT(13885),Atom5,Model2,Data1,1,Fold1,0.0
RVA493,USERCREDLAT(12554),Atom5,Model2,Data1,1,Fold1,1.0
RVA494,USERCREDLAT(11223),Atom5,Model2,Data1,1,Fold1,0.0
RVA495,USERCREDLAT(12553),Atom5,Model2,Data1,1,Fold1,0.0
RVA496,USERCREDLAT(13884),Atom5,Model2,Data1,1,Fold1,0.022
RVA497,USERCREDLAT(11224),Atom5,Model2,Data1,1,Fold1,0.0
RVA498,USERCREDLAT(12556),Atom5,Model2,Data1,1,Fold1,0.713
RVA499,USERCREDLAT(13887),Atom5,Model2,Data1,1,Fold1,0.0
RVA500,USERCREDLAT(13886),Atom5,Model2,Data1,1,Fold1,0.0
RVA501,USERCREDLAT(11225),Atom5,Model2,Data1,1,Fold1,1.0
RVA502,USERCREDLAT(12555),Atom5,Model2,Data1,1,Fold1,1.0
RVA503,USERCREDLAT(11226),Atom5,Model2,Data1,1,Fold1,0.0
RVA504,USERCREDLAT(12558),Atom5,Model2,Data1,1,Fold1,0.0
RVA505,USERCREDLAT(13889),Atom5,Model2,Data1,1,Fold1,0.0
RVA506,USERCREDLAT(11227),Atom5,Model2,Data1,1,Fold1,0.52
RVA507,USERCREDLAT(13888),Atom5,Model2,Data1,1,Fold1,0.0
RVA508,USERCREDLAT(12557),Atom5,Model2,Data1,1,Fold1,1.0
RVA509,USERCREDLAT(11217),Atom5,Model2,Data1,1,Fold1,0.0
RVA510,USERCREDLAT(12549),Atom5,Model2,Data1,1,Fold1,1.0
RVA511,USERCREDLAT(12548),Atom5,Model2,Data1,1,Fold1,0.0
RVA512,USERCREDLAT(11218),Atom5,Model2,Data1,1,Fold1,1.0
RVA513,USERCREDLAT(13879),Atom5,Model2,Data1,1,Fold1,1.0
RVA514,USERCREDLAT(11219),Atom5,Model2,Data1,1,Fold1,1.0
RVA515,USERCREDLAT(1298),Atom5,Model2,Data1,1,Fold1,0.0
RVA516,USERCREDLAT(1299),Atom5,Model2,Data1,1,Fold1,1.0
RVA517,USERCREDLAT(1297),Atom5,Model2,Data1,1,Fold1,0.0
RVA518,USERCREDLAT(1294),Atom5,Model2,Data1,1,Fold1,1.0
RVA519,USERCREDLAT(1295),Atom5,Model2,Data1,1,Fold1,1.0
RVA520,USERCREDLAT(1292),Atom5,Model2,Data1,1,Fold1,0.0
RVA521,USERCREDLAT(1293),Atom5,Model2,Data1,1,Fold1,0.0
RVA522,USERCREDLAT(1290),Atom5,Model2,Data1,1,Fold1,1.0
RVA523,USERCREDLAT(1291),Atom5,Model2,Data1,1,Fold1,0.233
RVA524,USERCREDLAT(13890),Atom5,Model2,Data1,1,Fold1,1.0
RVA525,USERCREDLAT(12561),Atom5,Model2,Data1,1,Fold1,0.993
RVA526,USERCREDLAT(13892),Atom5,Model2,Data1,1,Fold1,1.0
RVA527,USERCREDLAT(11230),Atom5,Model2,Data1,1,Fold1,0.0
RVA528,USERCREDLAT(12560),Atom5,Model2,Data1,1,Fold1,1.0
RVA529,USERCREDLAT(13891),Atom5,Model2,Data1,1,Fold1,1.0
RVA530,USERCREDLAT(11231),Atom5,Model2,Data1,1,Fold1,0.108
RVA531,USERCREDLAT(12563),Atom5,Model2,Data1,1,Fold1,0.0
RVA532,USERCREDLAT(13894),Atom5,Model2,Data1,1,Fold1,1.0
RVA533,USERCREDLAT(12562),Atom5,Model2,Data1,1,Fold1,0.0
RVA534,USERCREDLAT(13893),Atom5,Model2,Data1,1,Fold1,0.0
RVA535,USERCREDLAT(11232),Atom5,Model2,Data1,1,Fold1,1.0
RVA536,USERCREDLAT(12565),Atom5,Model2,Data1,1,Fold1,0.0
RVA537,USERCREDLAT(11233),Atom5,Model2,Data1,1,Fold1,1.0
RVA538,USERCREDLAT(13896),Atom5,Model2,Data1,1,Fold1,1.0
RVA539,USERCREDLAT(11234),Atom5,Model2,Data1,1,Fold1,1.0
RVA540,USERCREDLAT(12564),Atom5,Model2,Data1,1,Fold1,0.713
RVA541,USERCREDLAT(13895),Atom5,Model2,Data1,1,Fold1,0.0
RVA542,USERCREDLAT(11235),Atom5,Model2,Data1,1,Fold1,0.0
RVA543,USERCREDLAT(13898),Atom5,Model2,Data1,1,Fold1,1.0
RVA544,USERCREDLAT(11236),Atom5,Model2,Data1,1,Fold1,0.0
RVA545,USERCREDLAT(12566),Atom5,Model2,Data1,1,Fold1,0.975
RVA546,USERCREDLAT(13897),Atom5,Model2,Data1,1,Fold1,0.0
RVA547,USERCREDLAT(11237),Atom5,Model2,Data1,1,Fold1,0.0
RVA548,USERCREDLAT(12569),Atom5,Model2,Data1,1,Fold1,0.962
RVA549,USERCREDLAT(11238),Atom5,Model2,Data1,1,Fold1,0.0
RVA550,USERCREDLAT(12568),Atom5,Model2,Data1,1,Fold1,0.0
RVA551,USERCREDLAT(13899),Atom5,Model2,Data1,1,Fold1,0.0
RVA552,USERCREDLAT(11228),Atom5,Model2,Data1,1,Fold1,1.0
RVA553,USERCREDLAT(11229),Atom5,Model2,Data1,1,Fold1,0.033
RVA554,USERCREDLAT(12559),Atom5,Model2,Data1,1,Fold1,0.008
RVA555,USERCREDLAT(12530),Atom5,Model2,Data1,1,Fold1,0.031
RVA556,USERCREDLAT(13861),Atom5,Model2,Data1,1,Fold1,1.0
RVA557,USERCREDLAT(13860),Atom5,Model2,Data1,1,Fold1,0.086
RVA558,USERCREDLAT(11200),Atom5,Model2,Data1,1,Fold1,0.0
RVA559,USERCREDLAT(12532),Atom5,Model2,Data1,1,Fold1,0.0
RVA560,USERCREDLAT(13863),Atom5,Model2,Data1,1,Fold1,1.0
RVA561,USERCREDLAT(11201),Atom5,Model2,Data1,1,Fold1,1.0
RVA562,USERCREDLAT(12531),Atom5,Model2,Data1,1,Fold1,1.0
RVA563,USERCREDLAT(13862),Atom5,Model2,Data1,1,Fold1,1.0
RVA564,USERCREDLAT(11202),Atom5,Model2,Data1,1,Fold1,0.0
RVA565,USERCREDLAT(12534),Atom5,Model2,Data1,1,Fold1,0.0
RVA566,USERCREDLAT(13865),Atom5,Model2,Data1,1,Fold1,0.0
RVA567,USERCREDLAT(11203),Atom5,Model2,Data1,1,Fold1,0.0
RVA568,USERCREDLAT(12533),Atom5,Model2,Data1,1,Fold1,0.0
RVA569,USERCREDLAT(13864),Atom5,Model2,Data1,1,Fold1,1.0
RVA570,USERCREDLAT(13867),Atom5,Model2,Data1,1,Fold1,0.0
RVA571,USERCREDLAT(11204),Atom5,Model2,Data1,1,Fold1,1.0
RVA572,USERCREDLAT(12536),Atom5,Model2,Data1,1,Fold1,1.0
RVA573,USERCREDLAT(11205),Atom5,Model2,Data1,1,Fold1,0.0
RVA574,USERCREDLAT(13866),Atom5,Model2,Data1,1,Fold1,0.033
RVA575,USERCREDLAT(12535),Atom5,Model2,Data1,1,Fold1,1.0
RVA576,USERCREDLAT(12527),Atom5,Model2,Data1,1,Fold1,0.0
RVA577,USERCREDLAT(13857),Atom5,Model2,Data1,1,Fold1,1.0
RVA578,USERCREDLAT(12529),Atom5,Model2,Data1,1,Fold1,0.057
RVA579,USERCREDLAT(12528),Atom5,Model2,Data1,1,Fold1,1.0
RVA580,USERCREDLAT(13859),Atom5,Model2,Data1,1,Fold1,1.0
RVA581,USERCREDLAT(13870),Atom5,Model2,Data1,1,Fold1,1.0
RVA582,USERCREDLAT(12541),Atom5,Model2,Data1,1,Fold1,0.0
RVA583,USERCREDLAT(13872),Atom5,Model2,Data1,1,Fold1,1.0
RVA584,USERCREDLAT(11210),Atom5,Model2,Data1,1,Fold1,0.0
RVA585,USERCREDLAT(12540),Atom5,Model2,Data1,1,Fold1,1.0
RVA586,USERCREDLAT(13871),Atom5,Model2,Data1,1,Fold1,1.0
RVA587,USERCREDLAT(11211),Atom5,Model2,Data1,1,Fold1,0.022
RVA588,USERCREDLAT(12543),Atom5,Model2,Data1,1,Fold1,0.662
RVA589,USERCREDLAT(13874),Atom5,Model2,Data1,1,Fold1,1.0
RVA590,USERCREDLAT(11212),Atom5,Model2,Data1,1,Fold1,1.0
RVA591,USERCREDLAT(12542),Atom5,Model2,Data1,1,Fold1,1.0
RVA592,USERCREDLAT(13873),Atom5,Model2,Data1,1,Fold1,1.0
RVA593,USERCREDLAT(11213),Atom5,Model2,Data1,1,Fold1,0.0
RVA594,USERCREDLAT(12545),Atom5,Model2,Data1,1,Fold1,0.017
RVA595,USERCREDLAT(13876),Atom5,Model2,Data1,1,Fold1,1.0
RVA596,USERCREDLAT(12544),Atom5,Model2,Data1,1,Fold1,0.0
RVA597,USERCREDLAT(11214),Atom5,Model2,Data1,1,Fold1,1.0
RVA598,USERCREDLAT(13875),Atom5,Model2,Data1,1,Fold1,1.0
RVA599,USERCREDLAT(11215),Atom5,Model2,Data1,1,Fold1,0.771
RVA600,USERCREDLAT(13878),Atom5,Model2,Data1,1,Fold1,0.335
RVA601,USERCREDLAT(12547),Atom5,Model2,Data1,1,Fold1,1.0
RVA602,USERCREDLAT(12546),Atom5,Model2,Data1,1,Fold1,0.015
RVA603,USERCREDLAT(13877),Atom5,Model2,Data1,1,Fold1,0.0
RVA604,USERCREDLAT(11216),Atom5,Model2,Data1,1,Fold1,1.0
RVA605,USERCREDLAT(11206),Atom5,Model2,Data1,1,Fold1,0.0
RVA606,USERCREDLAT(12538),Atom5,Model2,Data1,1,Fold1,0.0
RVA607,USERCREDLAT(13869),Atom5,Model2,Data1,1,Fold1,0.0
RVA608,USERCREDLAT(13868),Atom5,Model2,Data1,1,Fold1,0.033
RVA609,USERCREDLAT(11207),Atom5,Model2,Data1,1,Fold1,1.0
RVA610,USERCREDLAT(12537),Atom5,Model2,Data1,1,Fold1,1.0
RVA611,USERCREDLAT(11208),Atom5,Model2,Data1,1,Fold1,1.0
RVA612,USERCREDLAT(12539),Atom5,Model2,Data1,1,Fold1,0.984
RVA613,USERCREDLAT(11209),Atom5,Model2,Data1,1,Fold1,1.0
RVA614,USERCREDLAT(12510),Atom5,Model2,Data1,1,Fold1,0.0
RVA615,USERCREDLAT(13841),Atom5,Model2,Data1,1,Fold1,1.0
RVA616,USERCREDLAT(13840),Atom5,Model2,Data1,1,Fold1,1.0
RVA617,USERCREDLAT(12512),Atom5,Model2,Data1,1,Fold1,0.0
RVA618,USERCREDLAT(13843),Atom5,Model2,Data1,1,Fold1,0.033
RVA619,USERCREDLAT(12511),Atom5,Model2,Data1,1,Fold1,0.086
RVA620,USERCREDLAT(13842),Atom5,Model2,Data1,1,Fold1,0.0
RVA621,USERCREDLAT(12514),Atom5,Model2,Data1,1,Fold1,0.022
RVA622,USERCREDLAT(13845),Atom5,Model2,Data1,1,Fold1,0.243
RVA623,USERCREDLAT(12513),Atom5,Model2,Data1,1,Fold1,0.594
RVA624,USERCREDLAT(13844),Atom5,Model2,Data1,1,Fold1,0.0
RVA625,USERCREDLAT(13836),Atom5,Model2,Data1,1,Fold1,0.0
RVA626,USERCREDLAT(12505),Atom5,Model2,Data1,1,Fold1,1.0
RVA627,USERCREDLAT(13835),Atom5,Model2,Data1,1,Fold1,0.0
RVA628,USERCREDLAT(12504),Atom5,Model2,Data1,1,Fold1,1.0
RVA629,USERCREDLAT(12507),Atom5,Model2,Data1,1,Fold1,0.987
RVA630,USERCREDLAT(13838),Atom5,Model2,Data1,1,Fold1,0.021
RVA631,USERCREDLAT(12506),Atom5,Model2,Data1,1,Fold1,0.691
RVA632,USERCREDLAT(13837),Atom5,Model2,Data1,1,Fold1,0.662
RVA633,USERCREDLAT(12509),Atom5,Model2,Data1,1,Fold1,1.0
RVA634,USERCREDLAT(13839),Atom5,Model2,Data1,1,Fold1,0.043
RVA635,USERCREDLAT(12508),Atom5,Model2,Data1,1,Fold1,1.0
RVA636,USERCREDLAT(13850),Atom5,Model2,Data1,1,Fold1,1.0
RVA637,USERCREDLAT(12521),Atom5,Model2,Data1,1,Fold1,0.0
RVA638,USERCREDLAT(13852),Atom5,Model2,Data1,1,Fold1,0.0
RVA639,USERCREDLAT(12520),Atom5,Model2,Data1,1,Fold1,1.0
RVA640,USERCREDLAT(13851),Atom5,Model2,Data1,1,Fold1,1.0
RVA641,USERCREDLAT(12523),Atom5,Model2,Data1,1,Fold1,0.0
RVA642,USERCREDLAT(13854),Atom5,Model2,Data1,1,Fold1,1.0
RVA643,USERCREDLAT(12522),Atom5,Model2,Data1,1,Fold1,0.031
RVA644,USERCREDLAT(13853),Atom5,Model2,Data1,1,Fold1,0.0
RVA645,USERCREDLAT(12525),Atom5,Model2,Data1,1,Fold1,1.0
RVA646,USERCREDLAT(13856),Atom5,Model2,Data1,1,Fold1,1.0
RVA647,USERCREDLAT(13855),Atom5,Model2,Data1,1,Fold1,0.0
RVA648,USERCREDLAT(12524),Atom5,Model2,Data1,1,Fold1,1.0
RVA649,USERCREDLAT(12516),Atom5,Model2,Data1,1,Fold1,0.033
RVA650,USERCREDLAT(13847),Atom5,Model2,Data1,1,Fold1,1.0
RVA651,USERCREDLAT(12515),Atom5,Model2,Data1,1,Fold1,1.0
RVA652,USERCREDLAT(13846),Atom5,Model2,Data1,1,Fold1,1.0
RVA653,USERCREDLAT(12518),Atom5,Model2,Data1,1,Fold1,1.0
RVA654,USERCREDLAT(13849),Atom5,Model2,Data1,1,Fold1,1.0
RVA655,USERCREDLAT(12517),Atom5,Model2,Data1,1,Fold1,0.0
RVA656,USERCREDLAT(13848),Atom5,Model2,Data1,1,Fold1,0.022
RVA657,USERCREDLAT(12519),Atom5,Model2,Data1,1,Fold1,1.0
RVA658,USERCREDLAT(13821),Atom5,Model2,Data1,1,Fold1,0.0
RVA659,USERCREDLAT(13820),Atom5,Model2,Data1,1,Fold1,0.04
RVA660,USERCREDLAT(13823),Atom5,Model2,Data1,1,Fold1,1.0
RVA661,USERCREDLAT(13822),Atom5,Model2,Data1,1,Fold1,1.0
RVA662,USERCREDLAT(13814),Atom5,Model2,Data1,1,Fold1,0.713
RVA663,USERCREDLAT(13813),Atom5,Model2,Data1,1,Fold1,1.0
RVA664,USERCREDLAT(13816),Atom5,Model2,Data1,1,Fold1,0.0
RVA665,USERCREDLAT(13815),Atom5,Model2,Data1,1,Fold1,1.0
RVA666,USERCREDLAT(13818),Atom5,Model2,Data1,1,Fold1,1.0
RVA667,USERCREDLAT(13817),Atom5,Model2,Data1,1,Fold1,0.0
RVA668,USERCREDLAT(13819),Atom5,Model2,Data1,1,Fold1,0.0
RVA669,USERCREDLAT(13830),Atom5,Model2,Data1,1,Fold1,0.033
RVA670,USERCREDLAT(13832),Atom5,Model2,Data1,1,Fold1,0.0
RVA671,USERCREDLAT(12501),Atom5,Model2,Data1,1,Fold1,1.0
RVA672,USERCREDLAT(13831),Atom5,Model2,Data1,1,Fold1,0.0
RVA673,USERCREDLAT(12500),Atom5,Model2,Data1,1,Fold1,1.0
RVA674,USERCREDLAT(13834),Atom5,Model2,Data1,1,Fold1,0.0
RVA675,USERCREDLAT(12503),Atom5,Model2,Data1,1,Fold1,1.0
RVA676,USERCREDLAT(12502),Atom5,Model2,Data1,1,Fold1,0.0
RVA677,USERCREDLAT(13833),Atom5,Model2,Data1,1,Fold1,0.625
RVA678,USERCREDLAT(13825),Atom5,Model2,Data1,1,Fold1,1.0
RVA679,USERCREDLAT(13824),Atom5,Model2,Data1,1,Fold1,0.0
RVA680,USERCREDLAT(13827),Atom5,Model2,Data1,1,Fold1,0.033
RVA681,USERCREDLAT(13826),Atom5,Model2,Data1,1,Fold1,1.0
RVA682,USERCREDLAT(13829),Atom5,Model2,Data1,1,Fold1,1.0
