AtomID,Argument,Position,Model,Dataset,Fold_number,fold_id
OBS284,InstArg9824,2,Model2,Data1,1,Fold1
OBS285,InstArg15214,1,Model2,Data1,1,Fold1
OBS286,InstArg15214,1,Model2,Data1,1,Fold1
OBS286,InstArg9826,2,Model2,Data1,1,Fold1
OBS287,InstArg15214,1,Model2,Data1,1,Fold1
OBS288,InstArg15183,1,Model2,Data1,1,Fold1
OBS288,InstArg9824,2,Model2,Data1,1,Fold1
OBS289,InstArg15196,1,Model2,Data1,1,Fold1
OBS289,InstArg9864,2,Model2,Data1,1,Fold1
OBS290,InstArg844,1,Model2,Data1,1,Fold1
OBS290,InstArg9865,2,Model2,Data1,1,Fold1
OBS291,InstArg724,1,Model2,Data1,1,Fold1
OBS291,InstArg9873,2,Model2,Data1,1,Fold1
OBS292,InstArg845,1,Model2,Data1,1,Fold1
OBS292,InstArg9865,2,Model2,Data1,1,Fold1
OBS293,InstArg15215,1,Model2,Data1,1,Fold1
OBS294,InstArg15215,1,Model2,Data1,1,Fold1
OBS294,InstArg9867,2,Model2,Data1,1,Fold1
OBS295,InstArg15215,1,Model2,Data1,1,Fold1
OBS296,InstArg15185,1,Model2,Data1,1,Fold1
OBS296,InstArg9870,2,Model2,Data1,1,Fold1
OBS297,InstArg8355,1,Model2,Data1,1,Fold1
OBS297,InstArg9863,2,Model2,Data1,1,Fold1
OBS298,InstArg15192,1,Model2,Data1,1,Fold1
OBS298,InstArg9893,2,Model2,Data1,1,Fold1
OBS299,InstArg5710,1,Model2,Data1,1,Fold1
OBS299,InstArg9895,2,Model2,Data1,1,Fold1
OBS300,InstArg5710,1,Model2,Data1,1,Fold1
OBS300,InstArg9900,2,Model2,Data1,1,Fold1
OBS301,InstArg15209,1,Model2,Data1,1,Fold1
OBS301,InstArg9894,2,Model2,Data1,1,Fold1
OBS302,InstArg15190,1,Model2,Data1,1,Fold1
OBS302,InstArg9896,2,Model2,Data1,1,Fold1
OBS303,InstArg15196,1,Model2,Data1,1,Fold1
OBS303,InstArg9938,2,Model2,Data1,1,Fold1
OBS304,InstArg8355,1,Model2,Data1,1,Fold1
OBS304,InstArg9869,2,Model2,Data1,1,Fold1
OBS305,InstArg15185,1,Model2,Data1,1,Fold1
OBS305,InstArg9936,2,Model2,Data1,1,Fold1
OBS306,InstArg15198,1,Model2,Data1,1,Fold1
OBS306,InstArg9871,2,Model2,Data1,1,Fold1
OBS307,InstArg15212,1,Model2,Data1,1,Fold1
OBS307,InstArg9935,2,Model2,Data1,1,Fold1
OBS308,InstArg15182,1,Model2,Data1,1,Fold1
OBS308,InstArg9965,2,Model2,Data1,1,Fold1
OBS309,InstArg15181,1,Model2,Data1,1,Fold1
OBS309,InstArg9939,2,Model2,Data1,1,Fold1
OBS310,InstArg848,1,Model2,Data1,1,Fold1
OBS311,InstArg848,1,Model2,Data1,1,Fold1
OBS311,InstArg9963,2,Model2,Data1,1,Fold1
OBS312,InstArg8355,1,Model2,Data1,1,Fold1
OBS312,InstArg9934,2,Model2,Data1,1,Fold1
OBS313,InstArg845,1,Model2,Data1,1,Fold1
OBS313,InstArg9963,2,Model2,Data1,1,Fold1
OBS314,InstArg15186,1,Model2,Data1,1,Fold1
OBS314,InstArg9971,2,Model2,Data1,1,Fold1
OBS315,InstArg15208,1,Model2,Data1,1,Fold1
OBS315,InstArg10054,2,Model2,Data1,1,Fold1
OBS316,InstArg15216,1,Model2,Data1,1,Fold1
OBS317,InstArg15216,1,Model2,Data1,1,Fold1
OBS317,InstArg10060,2,Model2,Data1,1,Fold1
OBS318,InstArg15216,1,Model2,Data1,1,Fold1
OBS319,InstArg9558,1,Model2,Data1,1,Fold1
OBS319,InstArg9961,2,Model2,Data1,1,Fold1
OBS320,InstArg15184,1,Model2,Data1,1,Fold1
OBS320,InstArg10055,2,Model2,Data1,1,Fold1
OBS321,InstArg15182,1,Model2,Data1,1,Fold1
OBS321,InstArg10086,2,Model2,Data1,1,Fold1
OBS322,InstArg778,1,Model2,Data1,1,Fold1
OBS322,InstArg10065,2,Model2,Data1,1,Fold1
OBS323,InstArg754,1,Model2,Data1,1,Fold1
OBS323,InstArg9963,2,Model2,Data1,1,Fold1
OBS324,InstArg754,1,Model2,Data1,1,Fold1
OBS325,InstArg15181,1,Model2,Data1,1,Fold1
OBS325,InstArg10082,2,Model2,Data1,1,Fold1
OBS326,InstArg5710,1,Model2,Data1,1,Fold1
OBS326,InstArg10083,2,Model2,Data1,1,Fold1
OBS327,InstArg15209,1,Model2,Data1,1,Fold1
OBS327,InstArg10089,2,Model2,Data1,1,Fold1
OBS328,InstArg8350,1,Model2,Data1,1,Fold1
OBS328,InstArg10117,2,Model2,Data1,1,Fold1
OBS329,InstArg15192,1,Model2,Data1,1,Fold1
OBS329,InstArg10113,2,Model2,Data1,1,Fold1
OBS330,InstArg15206,1,Model2,Data1,1,Fold1
OBS330,InstArg10113,2,Model2,Data1,1,Fold1
OBS331,InstArg15192,1,Model2,Data1,1,Fold1
OBS331,InstArg10051,2,Model2,Data1,1,Fold1
OBS332,InstArg15185,1,Model2,Data1,1,Fold1
OBS332,InstArg10116,2,Model2,Data1,1,Fold1
OBS333,InstArg15205,1,Model2,Data1,1,Fold1
OBS333,InstArg10113,2,Model2,Data1,1,Fold1
OBS334,InstArg8350,1,Model2,Data1,1,Fold1
OBS334,InstArg10062,2,Model2,Data1,1,Fold1
OBS335,InstArg15182,1,Model2,Data1,1,Fold1
OBS335,InstArg10111,2,Model2,Data1,1,Fold1
OBS336,InstArg5710,1,Model2,Data1,1,Fold1
OBS336,InstArg10124,2,Model2,Data1,1,Fold1
OBS337,InstArg8356,1,Model2,Data1,1,Fold1
OBS337,InstArg10114,2,Model2,Data1,1,Fold1
OBS338,InstArg15183,1,Model2,Data1,1,Fold1
OBS338,InstArg10153,2,Model2,Data1,1,Fold1
OBS339,InstArg9558,1,Model2,Data1,1,Fold1
OBS339,InstArg10056,2,Model2,Data1,1,Fold1
OBS340,InstArg9558,1,Model2,Data1,1,Fold1
OBS340,InstArg10153,2,Model2,Data1,1,Fold1
OBS341,InstArg15197,1,Model2,Data1,1,Fold1
OBS341,InstArg10156,2,Model2,Data1,1,Fold1
OBS342,InstArg15197,1,Model2,Data1,1,Fold1
OBS342,InstArg10060,2,Model2,Data1,1,Fold1
OBS343,InstArg15196,1,Model2,Data1,1,Fold1
OBS343,InstArg10152,2,Model2,Data1,1,Fold1
OBS344,InstArg15217,1,Model2,Data1,1,Fold1
OBS345,InstArg15217,1,Model2,Data1,1,Fold1
OBS345,InstArg10153,2,Model2,Data1,1,Fold1
OBS346,InstArg15217,1,Model2,Data1,1,Fold1
OBS347,InstArg15187,1,Model2,Data1,1,Fold1
OBS347,InstArg10153,2,Model2,Data1,1,Fold1
OBS348,InstArg15182,1,Model2,Data1,1,Fold1
OBS348,InstArg10189,2,Model2,Data1,1,Fold1
OBS349,InstArg724,1,Model2,Data1,1,Fold1
OBS349,InstArg10181,2,Model2,Data1,1,Fold1
OBS350,InstArg15198,1,Model2,Data1,1,Fold1
OBS350,InstArg10186,2,Model2,Data1,1,Fold1
OBS351,InstArg15203,1,Model2,Data1,1,Fold1
OBS351,InstArg10132,2,Model2,Data1,1,Fold1
OBS352,InstArg15181,1,Model2,Data1,1,Fold1
OBS352,InstArg9246,2,Model2,Data1,1,Fold1
OBS353,InstArg5710,1,Model2,Data1,1,Fold1
OBS353,InstArg10128,2,Model2,Data1,1,Fold1
OBS354,InstArg15187,1,Model2,Data1,1,Fold1
OBS354,InstArg9269,2,Model2,Data1,1,Fold1
OBS355,InstArg15183,1,Model2,Data1,1,Fold1
OBS355,InstArg9267,2,Model2,Data1,1,Fold1
OBS356,InstArg15205,1,Model2,Data1,1,Fold1
OBS356,InstArg10132,2,Model2,Data1,1,Fold1
OBS357,InstArg15204,1,Model2,Data1,1,Fold1
OBS357,InstArg10132,2,Model2,Data1,1,Fold1
OBS358,InstArg15190,1,Model2,Data1,1,Fold1
OBS358,InstArg9263,2,Model2,Data1,1,Fold1
OBS359,InstArg9560,1,Model2,Data1,1,Fold1
OBS359,InstArg9263,2,Model2,Data1,1,Fold1
OBS360,InstArg15190,1,Model2,Data1,1,Fold1
OBS360,InstArg9264,2,Model2,Data1,1,Fold1
OBS361,InstArg15205,1,Model2,Data1,1,Fold1
OBS361,InstArg9263,2,Model2,Data1,1,Fold1
OBS362,InstArg15185,1,Model2,Data1,1,Fold1
OBS362,InstArg9261,2,Model2,Data1,1,Fold1
OBS363,InstArg15203,1,Model2,Data1,1,Fold1
OBS363,InstArg9263,2,Model2,Data1,1,Fold1
OBS364,InstArg15183,1,Model2,Data1,1,Fold1
OBS364,InstArg9300,2,Model2,Data1,1,Fold1
OBS365,InstArg15194,1,Model2,Data1,1,Fold1
OBS365,InstArg9267,2,Model2,Data1,1,Fold1
OBS366,InstArg15190,1,Model2,Data1,1,Fold1
OBS366,InstArg9309,2,Model2,Data1,1,Fold1
OBS367,InstArg5710,1,Model2,Data1,1,Fold1
OBS367,InstArg9301,2,Model2,Data1,1,Fold1
OBS368,InstArg15209,1,Model2,Data1,1,Fold1
OBS368,InstArg9308,2,Model2,Data1,1,Fold1
OBS369,InstArg15218,1,Model2,Data1,1,Fold1
OBS369,InstArg9306,2,Model2,Data1,1,Fold1
OBS370,InstArg15218,1,Model2,Data1,1,Fold1
OBS371,InstArg15218,1,Model2,Data1,1,Fold1
OBS372,InstArg845,1,Model2,Data1,1,Fold1
OBS372,InstArg10184,2,Model2,Data1,1,Fold1
OBS373,InstArg15190,1,Model2,Data1,1,Fold1
OBS373,InstArg9305,2,Model2,Data1,1,Fold1
OBS374,InstArg15205,1,Model2,Data1,1,Fold1
OBS374,InstArg9305,2,Model2,Data1,1,Fold1
OBS375,InstArg844,1,Model2,Data1,1,Fold1
OBS375,InstArg9260,2,Model2,Data1,1,Fold1
OBS376,InstArg15183,1,Model2,Data1,1,Fold1
OBS376,InstArg9338,2,Model2,Data1,1,Fold1
OBS377,InstArg15219,1,Model2,Data1,1,Fold1
OBS378,InstArg15219,1,Model2,Data1,1,Fold1
OBS378,InstArg9339,2,Model2,Data1,1,Fold1
OBS379,InstArg15219,1,Model2,Data1,1,Fold1
OBS380,InstArg15206,1,Model2,Data1,1,Fold1
OBS380,InstArg9346,2,Model2,Data1,1,Fold1
OBS381,InstArg15181,1,Model2,Data1,1,Fold1
OBS381,InstArg10185,2,Model2,Data1,1,Fold1
OBS382,InstArg15210,1,Model2,Data1,1,Fold1
OBS382,InstArg9346,2,Model2,Data1,1,Fold1
OBS383,InstArg15187,1,Model2,Data1,1,Fold1
OBS383,InstArg9392,2,Model2,Data1,1,Fold1
OBS384,InstArg15182,1,Model2,Data1,1,Fold1
OBS384,InstArg10188,2,Model2,Data1,1,Fold1
OBS385,InstArg15185,1,Model2,Data1,1,Fold1
OBS385,InstArg9343,2,Model2,Data1,1,Fold1
OBS386,InstArg15220,1,Model2,Data1,1,Fold1
OBS387,InstArg15220,1,Model2,Data1,1,Fold1
OBS387,InstArg9391,2,Model2,Data1,1,Fold1
OBS388,InstArg15220,1,Model2,Data1,1,Fold1
OBS389,InstArg15182,1,Model2,Data1,1,Fold1
OBS389,InstArg9394,2,Model2,Data1,1,Fold1
OBS390,InstArg5710,1,Model2,Data1,1,Fold1
OBS390,InstArg9393,2,Model2,Data1,1,Fold1
OBS391,InstArg15183,1,Model2,Data1,1,Fold1
OBS391,InstArg9400,2,Model2,Data1,1,Fold1
OBS392,InstArg15213,1,Model2,Data1,1,Fold1
OBS392,InstArg9396,2,Model2,Data1,1,Fold1
OBS393,InstArg15209,1,Model2,Data1,1,Fold1
OBS393,InstArg9398,2,Model2,Data1,1,Fold1
OBS394,InstArg15203,1,Model2,Data1,1,Fold1
OBS394,InstArg9395,2,Model2,Data1,1,Fold1
OBS395,InstArg15221,1,Model2,Data1,1,Fold1
OBS396,InstArg15221,1,Model2,Data1,1,Fold1
OBS396,InstArg9431,2,Model2,Data1,1,Fold1
OBS397,InstArg15221,1,Model2,Data1,1,Fold1
OBS398,InstArg15204,1,Model2,Data1,1,Fold1
OBS398,InstArg9425,2,Model2,Data1,1,Fold1
OBS399,InstArg15187,1,Model2,Data1,1,Fold1
OBS399,InstArg9428,2,Model2,Data1,1,Fold1
OBS400,InstArg15184,1,Model2,Data1,1,Fold1
OBS400,InstArg9427,2,Model2,Data1,1,Fold1
OBS401,InstArg15194,1,Model2,Data1,1,Fold1
OBS401,InstArg9346,2,Model2,Data1,1,Fold1
OBS402,InstArg15181,1,Model2,Data1,1,Fold1
OBS402,InstArg9431,2,Model2,Data1,1,Fold1
OBS403,InstArg15182,1,Model2,Data1,1,Fold1
OBS403,InstArg9563,2,Model2,Data1,1,Fold1
OBS404,InstArg15194,1,Model2,Data1,1,Fold1
OBS404,InstArg9562,2,Model2,Data1,1,Fold1
OBS405,InstArg15185,1,Model2,Data1,1,Fold1
OBS405,InstArg9564,2,Model2,Data1,1,Fold1
OBS406,InstArg15205,1,Model2,Data1,1,Fold1
OBS406,InstArg9339,2,Model2,Data1,1,Fold1
OBS407,InstArg15222,1,Model2,Data1,1,Fold1
OBS408,InstArg15222,1,Model2,Data1,1,Fold1
OBS408,InstArg9565,2,Model2,Data1,1,Fold1
OBS409,InstArg15222,1,Model2,Data1,1,Fold1
OBS410,InstArg724,1,Model2,Data1,1,Fold1
OBS410,InstArg9567,2,Model2,Data1,1,Fold1
OBS411,InstArg5710,1,Model2,Data1,1,Fold1
OBS411,InstArg9571,2,Model2,Data1,1,Fold1
OBS412,InstArg5710,1,Model2,Data1,1,Fold1
OBS412,InstArg9585,2,Model2,Data1,1,Fold1
OBS413,InstArg9555,1,Model2,Data1,1,Fold1
OBS413,InstArg9565,2,Model2,Data1,1,Fold1
OBS414,InstArg9555,1,Model2,Data1,1,Fold1
OBS415,InstArg15192,1,Model2,Data1,1,Fold1
OBS415,InstArg9565,2,Model2,Data1,1,Fold1
OBS416,InstArg15194,1,Model2,Data1,1,Fold1
OBS416,InstArg9584,2,Model2,Data1,1,Fold1
OBS417,InstArg778,1,Model2,Data1,1,Fold1
OBS417,InstArg9307,2,Model2,Data1,1,Fold1
OBS418,InstArg15182,1,Model2,Data1,1,Fold1
OBS418,InstArg9583,2,Model2,Data1,1,Fold1
OBS419,InstArg15190,1,Model2,Data1,1,Fold1
OBS419,InstArg9571,2,Model2,Data1,1,Fold1
OBS420,InstArg849,1,Model2,Data1,1,Fold1
OBS421,InstArg849,1,Model2,Data1,1,Fold1
OBS421,InstArg9565,2,Model2,Data1,1,Fold1
OBS422,InstArg15223,1,Model2,Data1,1,Fold1
OBS423,InstArg15223,1,Model2,Data1,1,Fold1
OBS423,InstArg9588,2,Model2,Data1,1,Fold1
OBS424,InstArg15223,1,Model2,Data1,1,Fold1
OBS425,InstArg15197,1,Model2,Data1,1,Fold1
OBS425,InstArg9581,2,Model2,Data1,1,Fold1
OBS426,InstArg15224,1,Model2,Data1,1,Fold1
OBS427,InstArg15224,1,Model2,Data1,1,Fold1
OBS428,InstArg15224,1,Model2,Data1,1,Fold1
OBS428,InstArg9581,2,Model2,Data1,1,Fold1
OBS429,InstArg15184,1,Model2,Data1,1,Fold1
OBS429,InstArg9587,2,Model2,Data1,1,Fold1
OBS430,InstArg8405,1,Model2,Data1,1,Fold1
OBS430,InstArg9391,2,Model2,Data1,1,Fold1
OBS431,InstArg8405,1,Model2,Data1,1,Fold1
OBS432,InstArg15194,1,Model2,Data1,1,Fold1
OBS432,InstArg9605,2,Model2,Data1,1,Fold1
OBS433,InstArg777,1,Model2,Data1,1,Fold1
OBS433,InstArg9602,2,Model2,Data1,1,Fold1
OBS434,InstArg777,1,Model2,Data1,1,Fold1
OBS435,InstArg15190,1,Model2,Data1,1,Fold1
OBS435,InstArg9430,2,Model2,Data1,1,Fold1
OBS436,InstArg15188,1,Model2,Data1,1,Fold1
OBS436,InstArg9609,2,Model2,Data1,1,Fold1
OBS437,InstArg15204,1,Model2,Data1,1,Fold1
OBS437,InstArg9605,2,Model2,Data1,1,Fold1
OBS438,InstArg8356,1,Model2,Data1,1,Fold1
OBS438,InstArg9609,2,Model2,Data1,1,Fold1
OBS439,InstArg9557,1,Model2,Data1,1,Fold1
OBS439,InstArg9607,2,Model2,Data1,1,Fold1
OBS440,InstArg15207,1,Model2,Data1,1,Fold1
OBS440,InstArg9602,2,Model2,Data1,1,Fold1
OBS441,InstArg15190,1,Model2,Data1,1,Fold1
OBS441,InstArg9633,2,Model2,Data1,1,Fold1
OBS442,InstArg15204,1,Model2,Data1,1,Fold1
OBS442,InstArg9636,2,Model2,Data1,1,Fold1
OBS443,InstArg8368,1,Model2,Data1,1,Fold1
OBS443,InstArg9632,2,Model2,Data1,1,Fold1
OBS444,InstArg9558,1,Model2,Data1,1,Fold1
OBS444,InstArg9632,2,Model2,Data1,1,Fold1
OBS445,InstArg15202,1,Model2,Data1,1,Fold1
OBS445,InstArg9641,2,Model2,Data1,1,Fold1
OBS446,InstArg15198,1,Model2,Data1,1,Fold1
OBS446,InstArg9655,2,Model2,Data1,1,Fold1
OBS447,InstArg15182,1,Model2,Data1,1,Fold1
OBS447,InstArg9651,2,Model2,Data1,1,Fold1
OBS448,InstArg777,1,Model2,Data1,1,Fold1
OBS448,InstArg9346,2,Model2,Data1,1,Fold1
OBS449,InstArg15186,1,Model2,Data1,1,Fold1
OBS449,InstArg9656,2,Model2,Data1,1,Fold1
OBS450,InstArg15190,1,Model2,Data1,1,Fold1
OBS450,InstArg9650,2,Model2,Data1,1,Fold1
OBS451,InstArg15209,1,Model2,Data1,1,Fold1
OBS451,InstArg9653,2,Model2,Data1,1,Fold1
OBS452,InstArg15182,1,Model2,Data1,1,Fold1
OBS452,InstArg9680,2,Model2,Data1,1,Fold1
OBS453,InstArg5710,1,Model2,Data1,1,Fold1
OBS453,InstArg9632,2,Model2,Data1,1,Fold1
OBS454,InstArg15183,1,Model2,Data1,1,Fold1
OBS454,InstArg9688,2,Model2,Data1,1,Fold1
OBS455,InstArg9558,1,Model2,Data1,1,Fold1
OBS455,InstArg9688,2,Model2,Data1,1,Fold1
OBS456,InstArg15204,1,Model2,Data1,1,Fold1
OBS456,InstArg9686,2,Model2,Data1,1,Fold1
OBS457,InstArg15198,1,Model2,Data1,1,Fold1
OBS457,InstArg9635,2,Model2,Data1,1,Fold1
OBS458,InstArg15209,1,Model2,Data1,1,Fold1
OBS458,InstArg9682,2,Model2,Data1,1,Fold1
OBS459,InstArg15183,1,Model2,Data1,1,Fold1
OBS459,InstArg9609,2,Model2,Data1,1,Fold1
OBS460,InstArg8356,1,Model2,Data1,1,Fold1
OBS460,InstArg9683,2,Model2,Data1,1,Fold1
OBS461,InstArg15183,1,Model2,Data1,1,Fold1
OBS461,InstArg9685,2,Model2,Data1,1,Fold1
OBS462,InstArg15206,1,Model2,Data1,1,Fold1
OBS462,InstArg9683,2,Model2,Data1,1,Fold1
OBS463,InstArg724,1,Model2,Data1,1,Fold1
OBS463,InstArg9681,2,Model2,Data1,1,Fold1
OBS464,InstArg15225,1,Model2,Data1,1,Fold1
OBS465,InstArg15225,1,Model2,Data1,1,Fold1
OBS465,InstArg9710,2,Model2,Data1,1,Fold1
OBS466,InstArg15225,1,Model2,Data1,1,Fold1
OBS467,InstArg9560,1,Model2,Data1,1,Fold1
OBS467,InstArg9710,2,Model2,Data1,1,Fold1
OBS468,InstArg15226,1,Model2,Data1,1,Fold1
OBS469,InstArg15226,1,Model2,Data1,1,Fold1
OBS469,InstArg9710,2,Model2,Data1,1,Fold1
OBS470,InstArg15226,1,Model2,Data1,1,Fold1
OBS471,InstArg15183,1,Model2,Data1,1,Fold1
OBS471,InstArg9715,2,Model2,Data1,1,Fold1
OBS472,InstArg15203,1,Model2,Data1,1,Fold1
OBS472,InstArg9717,2,Model2,Data1,1,Fold1
OBS473,InstArg15215,1,Model2,Data1,1,Fold1
OBS473,InstArg9715,2,Model2,Data1,1,Fold1
OBS474,InstArg778,1,Model2,Data1,1,Fold1
OBS474,InstArg9718,2,Model2,Data1,1,Fold1
OBS475,InstArg846,1,Model2,Data1,1,Fold1
OBS475,InstArg9639,2,Model2,Data1,1,Fold1
OBS476,InstArg15204,1,Model2,Data1,1,Fold1
OBS476,InstArg9710,2,Model2,Data1,1,Fold1
OBS477,InstArg15183,1,Model2,Data1,1,Fold1
OBS477,InstArg9713,2,Model2,Data1,1,Fold1
OBS478,InstArg15194,1,Model2,Data1,1,Fold1
OBS478,InstArg12651,2,Model2,Data1,1,Fold1
OBS479,InstArg15194,1,Model2,Data1,1,Fold1
OBS479,InstArg12647,2,Model2,Data1,1,Fold1
OBS480,InstArg5710,1,Model2,Data1,1,Fold1
OBS480,InstArg9712,2,Model2,Data1,1,Fold1
OBS481,InstArg15182,1,Model2,Data1,1,Fold1
OBS481,InstArg9711,2,Model2,Data1,1,Fold1
OBS482,InstArg15181,1,Model2,Data1,1,Fold1
OBS482,InstArg12686,2,Model2,Data1,1,Fold1
OBS483,InstArg15183,1,Model2,Data1,1,Fold1
OBS483,InstArg12688,2,Model2,Data1,1,Fold1
OBS484,InstArg15186,1,Model2,Data1,1,Fold1
OBS484,InstArg12722,2,Model2,Data1,1,Fold1
OBS485,InstArg15183,1,Model2,Data1,1,Fold1
OBS485,InstArg12720,2,Model2,Data1,1,Fold1
OBS486,InstArg845,1,Model2,Data1,1,Fold1
OBS486,InstArg12641,2,Model2,Data1,1,Fold1
OBS487,InstArg15183,1,Model2,Data1,1,Fold1
OBS487,InstArg12719,2,Model2,Data1,1,Fold1
OBS488,InstArg8378,1,Model2,Data1,1,Fold1
OBS488,InstArg12649,2,Model2,Data1,1,Fold1
OBS489,InstArg15194,1,Model2,Data1,1,Fold1
OBS489,InstArg12719,2,Model2,Data1,1,Fold1
OBS490,InstArg15192,1,Model2,Data1,1,Fold1
OBS490,InstArg12718,2,Model2,Data1,1,Fold1
OBS491,InstArg5710,1,Model2,Data1,1,Fold1
OBS491,InstArg12724,2,Model2,Data1,1,Fold1
OBS492,InstArg15181,1,Model2,Data1,1,Fold1
OBS492,InstArg12723,2,Model2,Data1,1,Fold1
OBS493,InstArg15227,1,Model2,Data1,1,Fold1
OBS493,InstArg12725,2,Model2,Data1,1,Fold1
OBS494,InstArg15227,1,Model2,Data1,1,Fold1
OBS495,InstArg15227,1,Model2,Data1,1,Fold1
OBS496,InstArg15181,1,Model2,Data1,1,Fold1
OBS496,InstArg12858,2,Model2,Data1,1,Fold1
OBS497,InstArg15182,1,Model2,Data1,1,Fold1
OBS497,InstArg12860,2,Model2,Data1,1,Fold1
OBS498,InstArg8355,1,Model2,Data1,1,Fold1
OBS498,InstArg12690,2,Model2,Data1,1,Fold1
OBS499,InstArg15227,1,Model2,Data1,1,Fold1
OBS499,InstArg12858,2,Model2,Data1,1,Fold1
OBS500,InstArg15192,1,Model2,Data1,1,Fold1
OBS500,InstArg12850,2,Model2,Data1,1,Fold1
OBS501,InstArg15190,1,Model2,Data1,1,Fold1
OBS501,InstArg12873,2,Model2,Data1,1,Fold1
OBS502,InstArg15181,1,Model2,Data1,1,Fold1
OBS502,InstArg12870,2,Model2,Data1,1,Fold1
OBS503,InstArg15198,1,Model2,Data1,1,Fold1
OBS503,InstArg12879,2,Model2,Data1,1,Fold1
OBS504,InstArg15182,1,Model2,Data1,1,Fold1
OBS504,InstArg12879,2,Model2,Data1,1,Fold1
OBS505,InstArg15182,1,Model2,Data1,1,Fold1
OBS505,InstArg12872,2,Model2,Data1,1,Fold1
OBS506,InstArg724,1,Model2,Data1,1,Fold1
OBS506,InstArg12854,2,Model2,Data1,1,Fold1
OBS507,InstArg15216,1,Model2,Data1,1,Fold1
OBS507,InstArg12879,2,Model2,Data1,1,Fold1
OBS508,InstArg15192,1,Model2,Data1,1,Fold1
OBS508,InstArg12894,2,Model2,Data1,1,Fold1
OBS509,InstArg15215,1,Model2,Data1,1,Fold1
OBS509,InstArg12875,2,Model2,Data1,1,Fold1
OBS510,InstArg15198,1,Model2,Data1,1,Fold1
OBS510,InstArg12690,2,Model2,Data1,1,Fold1
OBS511,InstArg15183,1,Model2,Data1,1,Fold1
OBS511,InstArg12899,2,Model2,Data1,1,Fold1
OBS512,InstArg15181,1,Model2,Data1,1,Fold1
OBS512,InstArg12871,2,Model2,Data1,1,Fold1
OBS513,InstArg5710,1,Model2,Data1,1,Fold1
OBS513,InstArg12718,2,Model2,Data1,1,Fold1
OBS514,InstArg15194,1,Model2,Data1,1,Fold1
OBS514,InstArg12898,2,Model2,Data1,1,Fold1
OBS515,InstArg844,1,Model2,Data1,1,Fold1
OBS515,InstArg12891,2,Model2,Data1,1,Fold1
OBS516,InstArg15185,1,Model2,Data1,1,Fold1
OBS516,InstArg12896,2,Model2,Data1,1,Fold1
OBS517,InstArg8350,1,Model2,Data1,1,Fold1
OBS517,InstArg12719,2,Model2,Data1,1,Fold1
OBS518,InstArg9560,1,Model2,Data1,1,Fold1
OBS518,InstArg12923,2,Model2,Data1,1,Fold1
OBS519,InstArg15181,1,Model2,Data1,1,Fold1
OBS519,InstArg12921,2,Model2,Data1,1,Fold1
OBS520,InstArg754,1,Model2,Data1,1,Fold1
OBS520,InstArg12922,2,Model2,Data1,1,Fold1
OBS521,InstArg15190,1,Model2,Data1,1,Fold1
OBS521,InstArg12928,2,Model2,Data1,1,Fold1
OBS522,InstArg15187,1,Model2,Data1,1,Fold1
OBS522,InstArg12876,2,Model2,Data1,1,Fold1
OBS523,InstArg844,1,Model2,Data1,1,Fold1
OBS523,InstArg12922,2,Model2,Data1,1,Fold1
OBS524,InstArg15186,1,Model2,Data1,1,Fold1
OBS524,InstArg12925,2,Model2,Data1,1,Fold1
OBS525,InstArg773,1,Model2,Data1,1,Fold1
OBS525,InstArg12874,2,Model2,Data1,1,Fold1
OBS526,InstArg8356,1,Model2,Data1,1,Fold1
OBS526,InstArg12943,2,Model2,Data1,1,Fold1
OBS527,InstArg15201,1,Model2,Data1,1,Fold1
OBS527,InstArg12939,2,Model2,Data1,1,Fold1
OBS528,InstArg845,1,Model2,Data1,1,Fold1
OBS528,InstArg12922,2,Model2,Data1,1,Fold1
OBS529,InstArg15183,1,Model2,Data1,1,Fold1
OBS529,InstArg12942,2,Model2,Data1,1,Fold1
OBS530,InstArg15188,1,Model2,Data1,1,Fold1
OBS530,InstArg12939,2,Model2,Data1,1,Fold1
OBS531,InstArg9558,1,Model2,Data1,1,Fold1
OBS531,InstArg12939,2,Model2,Data1,1,Fold1
OBS532,InstArg15192,1,Model2,Data1,1,Fold1
OBS532,InstArg12939,2,Model2,Data1,1,Fold1
OBS533,InstArg844,1,Model2,Data1,1,Fold1
OBS533,InstArg12950,2,Model2,Data1,1,Fold1
OBS534,InstArg15218,1,Model2,Data1,1,Fold1
OBS534,InstArg12950,2,Model2,Data1,1,Fold1
OBS535,InstArg15203,1,Model2,Data1,1,Fold1
OBS535,InstArg12944,2,Model2,Data1,1,Fold1
OBS536,InstArg15192,1,Model2,Data1,1,Fold1
OBS536,InstArg12950,2,Model2,Data1,1,Fold1
OBS537,InstArg5710,1,Model2,Data1,1,Fold1
OBS537,InstArg12938,2,Model2,Data1,1,Fold1
OBS538,InstArg778,1,Model2,Data1,1,Fold1
OBS538,InstArg12950,2,Model2,Data1,1,Fold1
OBS539,InstArg15198,1,Model2,Data1,1,Fold1
OBS539,InstArg12924,2,Model2,Data1,1,Fold1
OBS540,InstArg5710,1,Model2,Data1,1,Fold1
OBS540,InstArg12950,2,Model2,Data1,1,Fold1
OBS541,InstArg15196,1,Model2,Data1,1,Fold1
OBS541,InstArg12950,2,Model2,Data1,1,Fold1
OBS542,InstArg15196,1,Model2,Data1,1,Fold1
